50000,50000,9658,50000,50000,50000,50000,41976,
95,50000,9601,50000,50000,50000,50000,41638,
20,50000,50000,50000,50000,50000,50000,50000,
50000,50000,8509,50000,50000,50000,50000,45245,
50000,50000,50000,50000,50000,50000,50000,44831,
50000,19687,50000,50000,50000,50000,50000,47530,
1828,50000,50000,50000,50000,50000,50000,43327,
20,50000,50000,50000,50000,50000,50000,50000,
50000,19680,50000,50000,50000,50000,50000,44352,
50000,50000,50000,50000,50000,50000,50000,44813,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,18718,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9667,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,
176,50000,50000,50000,50000,50000,50000,44313,
50000,50000,50000,50000,50000,50000,50000,45447,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,43140,
50000,19669,50000,50000,50000,50000,50000,44505,
135,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,43484,
50000,50000,9688,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,45120,
50000,19752,50000,50000,50000,50000,50000,50000,
50000,50000,9667,50000,50000,50000,50000,50000,
106,50000,9209,50000,50000,50000,50000,45117,
1096,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,46963,
551,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,19607,50000,50000,50000,50000,50000,42901,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9624,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,45548,
50000,50000,50000,50000,50000,50000,50000,50000,
191,18754,50000,50000,50000,50000,50000,50000,
50000,50000,9323,50000,50000,50000,50000,50000,
50000,19414,50000,50000,50000,50000,50000,47200,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,46372,
50000,50000,9661,50000,50000,50000,50000,50000,
48,50000,8472,50000,50000,50000,50000,50000,
50000,50000,7121,50000,50000,50000,50000,43646,
425,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,44887,
231,50000,8761,50000,50000,50000,50000,44814,
3307,19382,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,44871,
50000,50000,8403,50000,50000,50000,50000,44909,
50000,19753,9599,50000,50000,50000,50000,43409,
4128,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9915,50000,50000,50000,50000,44845,
50000,19882,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,
82,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9584,50000,50000,50000,50000,50000,
50000,50000,9077,50000,50000,50000,50000,44657,
50000,50000,50000,50000,50000,50000,50000,44707,
1313,50000,50000,50000,50000,50000,50000,50000,
449,50000,50000,50000,50000,50000,50000,50000,
146,50000,50000,50000,50000,50000,50000,44865,
320,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,42685,
50000,19671,8828,50000,50000,50000,50000,44707,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,19673,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,48028,
50000,50000,50000,50000,50000,50000,50000,45317,
50000,50000,50000,50000,50000,50000,50000,44623,
722,50000,50000,50000,50000,50000,50000,50000,
754,50000,50000,50000,50000,50000,50000,43862,
48,50000,50000,50000,50000,50000,50000,50000,
50000,19672,50000,50000,50000,50000,50000,50000,
62,50000,50000,50000,50000,50000,50000,50000,
50000,50000,8277,50000,50000,50000,50000,50000,
856,50000,50000,50000,50000,50000,50000,50000,
