0,0,0,0,1,0
0,0,0,0,10,0
0,0,0,0,11,0
0,0,0,0,12,0
0,0,0,0,13,0
0,0,0,0,14,0
0,0,0,0,15,0
0,0,0,0,16,0
0,0,0,0,17,0
0,0,0,0,18,0
0,0,0,0,19,0
0,0,0,0,2,0
0,0,0,0,20,0
0,0,0,0,21,0
0,0,0,0,22,0
0,0,0,0,23,0
0,0,0,0,24,0
0,0,0,0,25,0
0,0,0,0,26,0
0,0,0,0,27,0
0,0,0,0,28,0
0,0,0,0,29,0
0,0,0,0,3,0
0,0,0,0,30,0
0,0,0,0,31,0
0,0,0,0,32,0
0,0,0,0,33,0
0,0,0,0,34,0
0,0,0,0,35,0
0,0,0,0,36,0
0,0,0,0,37,0
0,0,0,0,38,0
0,0,0,0,39,0
0,0,0,0,4,0
0,0,0,0,40,0
0,0,0,0,41,0
0,0,0,0,42,0
0,0,0,0,43,0
0,0,0,0,44,0
0,0,0,0,45,0
0,0,0,0,46,0
0,0,0,0,47,0
0,0,0,0,48,0
0,0,0,0,49,0
0,0,0,0,5,0
0,0,0,0,50,0
0,0,0,0,6,0
0,0,0,0,7,0
0,0,0,0,8,0
0,0,0,0,9,0
0,0,0,1,0,0
0,0,0,1,1,0
0,0,0,1,10,0
0,0,0,1,11,0
0,0,0,1,12,0
0,0,0,1,13,0
0,0,0,1,14,0
0,0,0,1,15,0
0,0,0,1,16,0
0,0,0,1,17,0
0,0,0,1,18,0
0,0,0,1,2,0
0,0,0,1,20,0
0,0,0,1,21,0
0,0,0,1,22,0
0,0,0,1,23,0
0,0,0,1,24,0
0,0,0,1,25,0
0,0,0,1,26,0
0,0,0,1,28,0
0,0,0,1,29,0
0,0,0,1,30,0
0,0,0,1,31,0
0,0,0,1,32,0
0,0,0,1,33,0
0,0,0,1,34,0
0,0,0,1,35,0
0,0,0,1,37,0
0,0,0,1,39,0
0,0,0,1,4,0
0,0,0,1,40,0
0,0,0,1,41,0
0,0,0,1,42,0
0,0,0,1,44,0
0,0,0,1,46,0
0,0,0,1,47,0
0,0,0,1,48,0
0,0,0,1,49,0
0,0,0,1,5,0
0,0,0,1,50,0
0,0,0,1,7,0
0,0,0,1,8,0
0,0,0,1,9,0
0,0,0,2,0,0
0,0,0,2,1,0
0,0,0,2,10,0
0,0,0,2,12,0
0,0,0,2,13,0
0,0,0,2,14,0
0,0,0,2,15,0
0,0,0,2,16,0
0,0,0,2,17,0
0,0,0,2,18,0
0,0,0,2,19,0
0,0,0,2,2,0
0,0,0,2,20,0
0,0,0,2,21,0
0,0,0,2,22,0
0,0,0,2,23,0
0,0,0,2,25,0
0,0,0,2,26,0
0,0,0,2,27,0
0,0,0,2,28,0
0,0,0,2,29,0
0,0,0,2,3,0
0,0,0,2,30,0
0,0,0,2,31,0
0,0,0,2,32,0
0,0,0,2,33,0
0,0,0,2,34,0
0,0,0,2,35,0
0,0,0,2,36,0
0,0,0,2,37,0
0,0,0,2,38,0
0,0,0,2,4,0
0,0,0,2,40,0
0,0,0,2,41,0
0,0,0,2,42,0
0,0,0,2,44,0
0,0,0,2,45,0
0,0,0,2,46,0
0,0,0,2,47,0
0,0,0,2,48,0
0,0,0,2,5,0
0,0,0,2,50,0
0,0,0,2,6,0
0,0,0,2,7,0
0,0,0,2,8,0
0,0,0,2,9,0
0,0,0,3,0,0
0,0,0,3,1,0
0,0,0,3,11,0
0,0,0,3,12,0
0,0,0,3,13,0
0,0,0,3,14,0
0,0,0,3,15,0
0,0,0,3,16,0
0,0,0,3,17,0
0,0,0,3,19,0
0,0,0,3,2,0
0,0,0,3,20,0
0,0,0,3,21,0
0,0,0,3,22,0
0,0,0,3,23,0
0,0,0,3,24,0
0,0,0,3,25,0
0,0,0,3,26,0
0,0,0,3,27,0
0,0,0,3,28,0
0,0,0,3,3,0
0,0,0,3,30,0
0,0,0,3,32,0
0,0,0,3,34,0
0,0,0,3,35,0
0,0,0,3,36,0
0,0,0,3,37,0
0,0,0,3,38,0
0,0,0,3,39,0
0,0,0,3,4,0
0,0,0,3,40,0
0,0,0,3,43,0
0,0,0,3,44,0
0,0,0,3,45,0
0,0,0,3,46,0
0,0,0,3,48,0
0,0,0,3,50,0
0,0,0,3,6,0
0,0,0,3,7,0
0,0,0,3,9,0
0,0,0,4,0,0
0,0,0,4,1,0
0,0,0,4,10,0
0,0,0,4,11,0
0,0,0,4,13,0
0,0,0,4,14,0
0,0,0,4,15,0
0,0,0,4,16,0
0,0,0,4,17,0
0,0,0,4,18,0
0,0,0,4,19,0
0,0,0,4,2,0
0,0,0,4,22,0
0,0,0,4,23,0
0,0,0,4,24,0
0,0,0,4,25,0
0,0,0,4,26,0
0,0,0,4,28,0
0,0,0,4,29,0
0,0,0,4,3,0
0,0,0,4,32,0
0,0,0,4,34,0
0,0,0,4,35,0
0,0,0,4,36,0
0,0,0,4,38,0
0,0,0,4,40,0
0,0,0,4,41,0
0,0,0,4,42,0
0,0,0,4,43,0
0,0,0,4,45,0
0,0,0,4,46,0
0,0,0,4,47,0
0,0,0,4,49,0
0,0,0,4,6,0
0,0,0,4,7,0
0,0,0,4,8,0
0,0,0,5,0,0
0,0,0,5,1,0
0,0,0,5,10,0
0,0,0,5,14,0
0,0,0,5,15,0
0,0,0,5,16,0
0,0,0,5,17,0
0,0,0,5,18,0
0,0,0,5,2,0
0,0,0,5,20,0
0,0,0,5,21,0
0,0,0,5,23,0
0,0,0,5,24,0
0,0,0,5,26,0
0,0,0,5,27,0
0,0,0,5,29,0
0,0,0,5,30,0
0,0,0,5,31,0
0,0,0,5,32,0
0,0,0,5,34,0
0,0,0,5,39,0
0,0,0,5,4,0
0,0,0,5,40,0
0,0,0,5,41,0
0,0,0,5,42,0
0,0,0,5,44,0
0,0,0,5,48,0
0,0,0,5,5,0
0,0,0,5,50,0
0,0,0,5,6,0
0,0,0,5,7,0
0,0,0,6,0,0
0,0,0,6,1,0
0,0,0,6,10,0
0,0,0,6,11,0
0,0,0,6,12,0
0,0,0,6,13,0
0,0,0,6,14,0
0,0,0,6,15,0
0,0,0,6,17,0
0,0,0,6,18,0
0,0,0,6,2,0
0,0,0,6,23,0
0,0,0,6,24,0
0,0,0,6,29,0
0,0,0,6,30,0
0,0,0,6,31,0
0,0,0,6,34,0
0,0,0,6,35,0
0,0,0,6,36,0
0,0,0,6,37,0
0,0,0,6,41,0
0,0,0,6,42,0
0,0,0,6,43,0
0,0,0,6,47,0
0,0,0,6,48,0
0,0,0,6,49,0
0,0,0,6,5,0
0,0,0,6,6,0
0,0,0,6,8,0
0,0,0,6,9,0
0,0,0,7,0,0
0,0,0,7,16,0
0,0,0,7,20,0
0,0,0,7,26,0
0,0,0,7,30,0
0,0,0,7,36,0
0,0,0,7,38,0
0,0,0,7,40,0
0,0,0,7,41,0
0,0,0,7,42,0
0,0,0,7,46,0
0,0,0,7,47,0
0,0,0,7,48,0
0,0,0,7,5,0
0,0,0,7,7,0
0,0,0,7,8,0
0,0,0,7,9,0
0,0,1004,0,0,0
0,0,1004,0,37,0
0,0,1004,6,0,0
0,0,1004,6,37,0
0,0,1005,0,0,0
0,0,1005,0,43,0
0,0,1005,3,0,0
0,0,1005,3,43,0
0,0,1010,0,0,0
0,0,1010,0,7,0
0,0,1010,4,0,0
0,0,1010,4,7,0
0,0,1039,0,0,0
0,0,1039,0,28,0
0,0,1039,2,0,0
0,0,1039,2,28,0
0,0,1049,0,0,0
0,0,1049,0,39,0
0,0,1049,5,0,0
0,0,1049,5,39,0
0,0,1067,0,0,0
0,0,1067,0,32,0
0,0,1067,1,0,0
0,0,1067,1,32,0
0,0,1070,0,0,0
0,0,1070,0,37,0
0,0,1070,1,0,0
0,0,1070,1,37,0
0,0,1086,0,0,0
0,0,1086,0,22,0
0,0,1086,1,0,0
0,0,1086,1,22,0
0,0,1088,0,0,0
0,0,1088,0,44,0
0,0,1088,2,0,0
0,0,1088,2,44,0
0,0,1101,0,0,0
0,0,1101,0,20,0
0,0,1101,7,0,0
0,0,1101,7,20,0
0,0,1124,0,0,0
0,0,1124,0,20,0
0,0,1124,5,0,0
0,0,1124,5,20,0
0,0,1141,0,0,0
0,0,1141,0,20,0
0,0,1141,5,0,0
0,0,1141,5,20,0
0,0,1152,0,0,0
0,0,1152,0,23,0
0,0,1152,4,0,0
0,0,1152,4,23,0
0,0,1198,0,0,0
0,0,1198,0,20,0
0,0,1198,1,0,0
0,0,1198,1,20,0
0,0,1217,0,0,0
0,0,1217,0,32,0
0,0,1217,1,0,0
0,0,1217,1,32,0
0,0,1233,0,0,0
0,0,1233,0,36,0
0,0,1233,2,0,0
0,0,1233,2,36,0
0,0,125,0,0,0
0,0,125,0,35,0
0,0,125,1,0,0
0,0,125,1,35,0
0,0,1270,0,0,0
0,0,1270,0,17,0
0,0,1270,2,0,0
0,0,1270,2,17,0
0,0,1296,0,0,0
0,0,1296,0,12,0
0,0,1296,2,0,0
0,0,1296,2,12,0
0,0,1307,0,0,0
0,0,1307,0,33,0
0,0,1307,2,0,0
0,0,1307,2,33,0
0,0,1330,0,0,0
0,0,1330,0,25,0
0,0,1330,2,0,0
0,0,1330,2,25,0
0,0,1362,0,0,0
0,0,1362,0,2,0
0,0,1362,1,0,0
0,0,1362,1,2,0
0,0,1365,0,0,0
0,0,1365,0,17,0
0,0,1365,4,0,0
0,0,1365,4,17,0
0,0,1386,0,0,0
0,0,1386,0,20,0
0,0,1386,2,0,0
0,0,1386,2,20,0
0,0,1398,0,0,0
0,0,1398,0,2,0
0,0,1398,6,0,0
0,0,1398,6,2,0
0,0,1407,0,0,0
0,0,1407,0,12,0
0,0,1407,1,0,0
0,0,1407,1,12,0
0,0,1421,0,0,0
0,0,1421,0,16,0
0,0,1421,4,0,0
0,0,1421,4,16,0
0,0,1468,0,0,0
0,0,1468,0,2,0
0,0,1468,1,0,0
0,0,1468,1,2,0
0,0,1474,0,0,0
0,0,1474,0,42,0
0,0,1474,4,0,0
0,0,1474,4,42,0
0,0,1485,0,0,0
0,0,1485,0,11,0
0,0,1485,0,19,0
0,0,1485,3,0,0
0,0,1485,3,11,0
0,0,1485,3,19,0
0,0,1486,0,0,0
0,0,1486,0,38,0
0,0,1486,4,0,0
0,0,1486,4,38,0
0,0,1540,0,0,0
0,0,1540,0,40,0
0,0,1540,5,0,0
0,0,1540,5,40,0
0,0,1591,0,0,0
0,0,1591,0,48,0
0,0,1591,3,0,0
0,0,1591,3,48,0
0,0,1614,0,0,0
0,0,1614,0,50,0
0,0,1614,3,0,0
0,0,1614,3,50,0
0,0,1621,0,0,0
0,0,1621,0,18,0
0,0,1621,1,0,0
0,0,1621,1,18,0
0,0,1639,0,0,0
0,0,1639,0,46,0
0,0,1639,1,0,0
0,0,1639,1,46,0
0,0,1682,0,0,0
0,0,1682,0,40,0
0,0,1682,2,0,0
0,0,1682,2,40,0
0,0,1685,0,0,0
0,0,1685,0,13,0
0,0,1685,4,0,0
0,0,1685,4,13,0
0,0,1704,0,0,0
0,0,1704,0,44,0
0,0,1704,2,0,0
0,0,1704,2,44,0
0,0,1715,0,0,0
0,0,1715,0,41,0
0,0,1715,6,0,0
0,0,1715,6,41,0
0,0,174,0,0,0
0,0,174,0,16,0
0,0,174,2,0,0
0,0,174,2,16,0
0,0,1792,0,0,0
0,0,1792,0,38,0
0,0,1792,3,0,0
0,0,1792,3,38,0
0,0,1796,0,0,0
0,0,1796,0,50,0
0,0,1796,3,0,0
0,0,1796,3,50,0
0,0,1816,0,0,0
0,0,1816,0,17,0
0,0,1816,4,0,0
0,0,1816,4,17,0
0,0,1829,0,0,0
0,0,1829,0,25,0
0,0,1829,2,0,0
0,0,1829,2,25,0
0,0,1856,0,0,0
0,0,1856,0,38,0
0,0,1856,2,0,0
0,0,1856,2,38,0
0,0,1871,0,0,0
0,0,1871,0,30,0
0,0,1871,2,0,0
0,0,1871,2,30,0
0,0,190,0,0,0
0,0,190,0,1,0
0,0,190,6,0,0
0,0,190,6,1,0
0,0,1925,0,0,0
0,0,1925,0,42,0
0,0,1925,1,0,0
0,0,1925,1,42,0
0,0,1936,0,0,0
0,0,1936,0,3,0
0,0,1936,4,0,0
0,0,1936,4,3,0
0,0,194,0,0,0
0,0,194,0,20,0
0,0,194,3,0,0
0,0,194,3,20,0
0,0,1982,0,0,0
0,0,1982,0,42,0
0,0,1982,2,0,0
0,0,1982,2,42,0
0,0,199,0,0,0
0,0,199,0,29,0
0,0,199,4,0,0
0,0,199,4,29,0
0,0,204,0,0,0
0,0,204,0,30,0
0,0,204,1,0,0
0,0,204,1,30,0
0,0,2051,0,0,0
0,0,2051,0,50,0
0,0,2051,2,0,0
0,0,2051,2,50,0
0,0,2069,0,0,0
0,0,2069,0,26,0
0,0,2069,4,0,0
0,0,2069,4,26,0
0,0,2078,0,0,0
0,0,2078,0,46,0
0,0,2078,3,0,0
0,0,2078,3,46,0
0,0,2080,0,0,0
0,0,2080,0,34,0
0,0,2080,2,0,0
0,0,2080,2,34,0
0,0,2085,0,0,0
0,0,2085,0,3,0
0,0,2085,3,0,0
0,0,2085,3,3,0
0,0,2112,0,0,0
0,0,2112,0,20,0
0,0,2112,3,0,0
0,0,2112,3,20,0
0,0,2115,0,0,0
0,0,2115,0,10,0
0,0,2115,1,0,0
0,0,2115,1,10,0
0,0,2129,0,0,0
0,0,2129,0,26,0
0,0,2129,5,0,0
0,0,2129,5,26,0
0,0,2130,0,0,0
0,0,2130,0,8,0
0,0,2130,1,0,0
0,0,2130,1,8,0
0,0,2142,0,0,0
0,0,2142,0,48,0
0,0,2142,2,0,0
0,0,2142,2,48,0
0,0,2147,0,0,0
0,0,2147,0,31,0
0,0,2147,1,0,0
0,0,2147,1,31,0
0,0,2149,0,0,0
0,0,2149,0,47,0
0,0,2149,7,0,0
0,0,2149,7,47,0
0,0,2194,0,0,0
0,0,2194,0,47,0
0,0,2194,1,0,0
0,0,2194,1,47,0
0,0,2202,0,0,0
0,0,2202,0,7,0
0,0,2202,1,0,0
0,0,2202,1,7,0
0,0,2206,0,0,0
0,0,2206,0,29,0
0,0,2206,4,0,0
0,0,2206,4,29,0
0,0,2240,0,0,0
0,0,2240,0,25,0
0,0,2240,3,0,0
0,0,2240,3,25,0
0,0,2248,0,0,0
0,0,2248,0,36,0
0,0,2248,6,0,0
0,0,2248,6,36,0
0,0,225,0,0,0
0,0,225,0,29,0
0,0,225,1,0,0
0,0,225,1,29,0
0,0,2254,0,0,0
0,0,2254,0,15,0
0,0,2254,3,0,0
0,0,2254,3,15,0
0,0,2266,0,0,0
0,0,2266,0,17,0
0,0,2266,2,0,0
0,0,2266,2,17,0
0,0,2279,0,0,0
0,0,2279,0,28,0
0,0,2279,4,0,0
0,0,2279,4,28,0
0,0,2293,0,0,0
0,0,2293,0,46,0
0,0,2293,2,0,0
0,0,2293,2,46,0
0,0,2299,0,0,0
0,0,2299,0,35,0
0,0,2299,2,0,0
0,0,2299,2,35,0
0,0,2338,0,0,0
0,0,2338,0,40,0
0,0,2338,3,0,0
0,0,2338,3,40,0
0,0,2386,0,0,0
0,0,2386,0,42,0
0,0,2386,2,0,0
0,0,2386,2,42,0
0,0,2405,0,0,0
0,0,2405,0,18,0
0,0,2405,0,25,0
0,0,2405,1,0,0
0,0,2405,1,25,0
0,0,2405,2,0,0
0,0,2405,2,18,0
0,0,2411,0,0,0
0,0,2411,0,48,0
0,0,2411,3,0,0
0,0,2411,3,48,0
0,0,2466,0,0,0
0,0,2466,0,44,0
0,0,2466,3,0,0
0,0,2466,3,44,0
0,0,2475,0,0,0
0,0,2475,0,12,0
0,0,2475,1,0,0
0,0,2475,1,12,0
0,0,2490,0,0,0
0,0,2490,0,5,0
0,0,2490,1,0,0
0,0,2490,1,5,0
0,0,2500,0,0,0
0,0,2500,0,46,0
0,0,2500,2,0,0
0,0,2500,2,46,0
0,0,2588,0,0,0
0,0,2588,0,50,0
0,0,2588,5,0,0
0,0,2588,5,50,0
0,0,2594,0,0,0
0,0,2594,0,50,0
0,0,2594,1,0,0
0,0,2594,1,50,0
0,0,260,0,0,0
0,0,260,0,49,0
0,0,260,6,0,0
0,0,260,6,49,0
0,0,2600,0,0,0
0,0,2600,0,17,0
0,0,2600,6,0,0
0,0,2600,6,17,0
0,0,2601,0,0,0
0,0,2601,0,16,0
0,0,2601,2,0,0
0,0,2601,2,16,0
0,0,2602,0,0,0
0,0,2602,0,25,0
0,0,2602,2,0,0
0,0,2602,2,25,0
0,0,2624,0,0,0
0,0,2624,0,1,0
0,0,2624,1,0,0
0,0,2624,1,1,0
0,0,2639,0,0,0
0,0,2639,0,39,0
0,0,2639,1,0,0
0,0,2639,1,39,0
0,0,2643,0,0,0
0,0,2643,0,34,0
0,0,2643,2,0,0
0,0,2643,2,34,0
0,0,2703,0,0,0
0,0,2703,0,24,0
0,0,2703,5,0,0
0,0,2703,5,24,0
0,0,2754,0,0,0
0,0,2754,0,7,0
0,0,2754,5,0,0
0,0,2754,5,7,0
0,0,2784,0,0,0
0,0,2784,0,21,0
0,0,2784,1,0,0
0,0,2784,1,21,0
0,0,28,0,0,0
0,0,28,0,34,0
0,0,28,5,0,0
0,0,28,5,34,0
0,0,2826,0,0,0
0,0,2826,0,4,0
0,0,2826,2,0,0
0,0,2826,2,4,0
0,0,2833,0,0,0
0,0,2833,0,4,0
0,0,2833,1,0,0
0,0,2833,1,4,0
0,0,2841,0,0,0
0,0,2841,0,29,0
0,0,2841,1,0,0
0,0,2841,1,29,0
0,0,2861,0,0,0
0,0,2861,0,27,0
0,0,2861,2,0,0
0,0,2861,2,27,0
0,0,2863,0,0,0
0,0,2863,0,22,0
0,0,2863,1,0,0
0,0,2863,1,22,0
0,0,2885,0,0,0
