0,48815,0,0,0,0
51872,0,9772,6,0,0
82563,63250,769,0,0,0
0,108420,931,0,25,0
394500,0,0,0,0,0
0,0,220,0,0,0
0,198436,8437,0,0,0
0,189566,2085,2,27,0
0,169358,0,0,0,0
267399,0,0,4,0,0
441510,154594,0,0,0,0
883588,24465,0,0,41,0
0,47219,9724,1,0,0
194851,164328,0,0,0,0
0,129526,7063,5,18,0
0,59258,0,6,40,0
501921,0,0,3,0,0
0,0,9623,0,14,0
0,51000,3506,0,0,0
45478,0,8840,1,0,0
0,33615,8622,5,15,0
133413,138238,0,1,0,0
0,59893,7409,4,27,0
331650,0,0,4,46,0
259750,116865,9377,5,0,0
247905,0,7165,1,32,0
0,138044,0,0,26,0
516358,155322,0,3,0,0
391648,0,2659,0,0,0
0,2084,0,0,0,0
0,166542,4091,0,30,0
0,113820,8843,0,0,0
326980,155459,3005,2,0,0
217508,44764,4765,2,0,0
914402,0,2478,1,45,0
0,113491,1025,4,39,0
647811,28382,0,6,36,0
0,0,0,3,48,0
43842,0,8945,4,0,0
0,0,9625,2,0,0
598145,27151,0,0,0,0
242979,0,0,0,19,0
0,44975,0,0,0,0
0,177593,2628,0,1,0
577607,0,3485,2,0,0
30016,57766,0,6,38,0
305411,177157,9675,0,44,0
0,0,552,5,0,0
168039,114589,0,0,21,0
0,154092,9123,0,0,0
185217,44808,2321,0,0,0
0,48648,1153,0,28,0
0,133859,6373,0,0,0
0,126031,0,0,0,0
0,49059,0,3,0,0
204706,9180,0,0,15,0
0,133097,0,3,0,0
94407,0,0,3,32,0
740709,113621,6133,5,0,0
0,0,6583,0,17,0
0,48815,6328,0,0,0
0,13745,0,0,32,0
935556,0,0,2,39,0
810114,0,8595,0,0,0
169861,19172,0,2,39,0
343779,0,0,1,14,0
94533,0,0,0,0,0
474951,143964,8993,0,0,0
292611,0,8401,0,11,0
477859,38071,0,0,0,0
514017,0,8729,1,0,0
0,0,1318,4,17,0
567041,118272,5806,0,12,0
362055,51784,6795,0,0,0
0,100349,0,0,42,0
30016,0,7767,0,0,0
0,86538,4063,0,47,0
870822,0,0,5,0,0
0,194434,0,0,0,0
0,12646,7649,2,28,0
737728,98760,0,0,0,0
0,26933,4440,0,0,0
10467,0,5999,6,20,0
0,14944,0,0,14,0
0,127016,4553,5,0,0
0,88313,8314,0,0,0
0,0,6038,0,0,0
0,128890,0,0,0,0
0,178402,0,0,0,0
864481,0,9483,0,49,0
0,156236,0,0,0,0
0,186632,0,0,32,0
843392,0,0,0,0,0
0,0,0,7,2,0
0,183743,0,0,48,0
0,165799,5800,0,19,0
792897,0,2557,0,47,0
961632,0,0,1,47,0
572768,0,496,0,0,0
830405,183000,0,2,0,0
668835,30312,0,0,20,0
268484,175155,0,5,22,0
0,38071,575,0,0,0
0,70593,0,0,0,0
0,0,5399,0,21,0
0,0,5039,5,45,0
878405,1627,0,0,31,0
488161,173743,0,0,4,0
0,0,1359,4,28,0
514144,61174,6187,0,5,0
190753,62935,0,4,0,0
454051,120781,0,1,0,0
176326,0,0,5,0,0
967975,35865,0,4,12,0
0,124191,0,0,0,0
0,113621,6133,5,0,0
634848,45528,0,0,32,0
810114,0,0,3,0,0
152449,0,2383,2,0,0
326307,0,0,0,47,0
0,5857,0,0,0,0
0,0,4585,5,0,0
723078,112933,0,3,44,0
94533,0,9021,5,0,0
0,0,9965,3,25,0
418918,185620,8139,5,0,0
193607,0,2698,6,0,0
0,0,4269,3,20,0
7364,0,0,0,0,0
369347,150149,2665,3,0,0
416608,0,5010,0,0,0
638180,64627,0,2,0,0
0,197164,7165,1,0,0
583205,51945,0,0,0,0
0,19523,0,2,0,0
572768,105475,496,0,38,0
521281,0,0,0,2,0
74082,0,0,0,6,0
789285,0,4451,2,40,0
220100,156236,0,1,0,0
0,0,4350,0,1,0
0,0,1401,0,0,0
0,5993,3494,1,0,0
0,0,9042,1,15,0
219525,21568,6573,0,0,0
0,155615,0,1,13,0
615779,0,1401,4,17,0
0,173136,0,0,44,0
220741,168114,0,0,0,0
154791,0,982,3,18,0
455557,0,6954,0,19,0
0,2187,7188,2,0,0
540100,0,2527,0,0,0
532866,9977,2478,1,0,0
0,81487,6504,0,21,0
0,80274,0,2,22,0
0,56334,0,1,20,0
0,0,858,7,39,0
377505,0,0,0,9,0
149089,0,1364,4,0,0
0,44808,0,1,20,0
0,48982,8983,0,45,0
0,0,4920,0,0,0
0,0,5723,1,0,0
0,0,4391,0,44,0
0,0,6337,0,0,0
0,180533,0,6,0,0
502852,0,9690,0,0,0
477735,70593,8115,1,0,0
476035,0,7478,0,0,0
968135,0,0,1,9,0
292130,152163,0,0,0,0
282853,112115,0,0,8,0
717894,150249,0,0,0,0
394500,0,0,4,0,0
476609,0,833,0,0,0
0,18049,0,0,7,0
0,0,2478,1,49,0
0,0,0,4,14,0
183111,44504,7009,4,0,0
0,0,4451,0,40,0
0,0,3265,0,0,0
458019,0,0,3,26,0
120742,45155,2668,0,0,0
0,14363,9366,3,0,0
670209,90533,0,2,0,0
0,56588,0,0,0,0
0,0,0,7,17,0
415362,0,3809,0,4,0
533410,63076,0,2,1,0
867842,153883,0,1,0,0
43074,0,9489,4,0,0
715143,0,0,0,11,0
807233,0,7063,5,18,0
912192,162342,0,0,11,0
0,35882,0,4,0,0
926437,0,0,3,0,0
0,0,2919,0,0,0
540419,0,8744,5,43,0
0,8730,6231,0,35,0
0,0,8781,0,0,0
255170,0,0,3,0,0
484128,185333,0,0,0,0
152449,172382,0,0,21,0
359777,49059,0,3,0,0
0,116443,0,4,10,0
0,0,5953,0,5,0
853861,0,5559,1,35,0
377505,181190,3709,0,0,0
0,19172,0,0,39,0
0,196269,8789,0,0,0
0,0,4307,4,21,0
133095,0,0,0,27,0
0,180236,0,0,0,0
0,32226,0,0,0,0
152449,0,0,2,0,0
944839,0,5908,5,5,0
449191,56656,9162,1,0,0
474951,143964,8993,3,0,0
324096,154092,0,0,0,0
626912,0,0,7,45,0
531424,100349,350,0,0,0
0,107522,0,4,45,0
431778,105162,5163,0,38,0
133766,12202,0,3,30,0
686016,0,9427,1,0,0
728551,0,0,1,39,0
735585,29190,0,0,0,0
0,21804,4307,4,21,0
279973,23211,0,6,0,0
43074,0,0,0,29,0
514176,19523,0,2,19,0
734305,0,3668,0,0,0
638817,0,6337,2,0,0
303490,0,2598,0,0,0
0,0,3616,1,0,0
268484,0,0,5,22,0
0,0,2628,5,1,0
0,66419,0,4,40,0
363876,14813,0,2,0,0
0,56042,0,0,38,0
0,0,8282,5,12,0
328963,0,0,0,0,0
0,0,5559,1,35,0
0,0,4391,5,0,0
802853,0,6023,0,0,0
0,0,0,0,40,0
0,115753,0,5,47,0
680357,88191,3208,0,0,0
140003,68934,0,1,0,0
0,0,3506,5,0,0
561924,0,0,3,0,0
595047,0,4097,1,0,0
751232,54976,0,0,0,0
905702,46277,6278,7,0,0
0,0,5963,6,5,0
0,136891,0,0,20,0
517506,0,3023,3,40,0
0,183105,3106,0,0,0
0,174815,2367,2,0,0
683909,0,0,1,0,0
0,75170,185,2,0,0
250946,0,6650,3,9,0
0,122478,0,0,0,0
638180,0,2146,2,0,0
245665,125056,0,7,17,0
567397,8053,0,7,0,0
0,0,2248,6,5,0
735585,0,0,2,14,0
459110,142498,0,2,0,0
0,119849,0,0,47,0
0,135055,82,0,35,0
0,0,2728,5,26,0
500199,0,0,0,13,0
0,12890,0,0,0,0
326502,96796,0,4,0,0
0,186632,0,0,0,0
17986,0,0,3,0,0
0,176037,1072,1,8,0
0,194071,0,0,0,0
0,159497,0,0,0,0
724324,40336,2841,0,17,0
0,26990,1995,0,11,0
0,0,0,3,33,0
603335,119882,0,4,1,0
583205,0,0,0,2,0
975365,58605,0,0,50,0
136738,2187,0,0,44,0
0,0,0,4,1,0
795233,86538,4063,3,0,0
45478,0,0,0,0,0
586629,190059,0,6,0,0
0,0,4762,0,27,0
0,171674,4192,5,0,0
0,31031,6038,2,0,0
329895,0,0,5,0,0
159168,136090,0,1,38,0
113958,27147,0,2,0,0
0,184785,4786,0,24,0
664807,33328,0,3,0,0
21856,0,0,1,27,0
515490,0,0,0,0,0
540100,0,2527,0,0,0
843392,0,8633,0,0,0
0,0,3447,2,3,0
0,0,3375,4,12,0
331941,0,0,2,0,0
567041,118272,0,0,0,0
476035,0,7478,0,50,0
254016,114913,4914,2,0,0
240228,0,0,0,8,0
0,13667,0,4,0,0
0,175815,0,0,49,0
831429,12646,0,2,0,0
720160,0,5097,0,0,0
0,0,0,0,35,0
219525,0,0,0,0,0
142884,0,0,0,49,0
745216,154863,4864,0,0,0
648614,0,2948,5,46,0
639618,0,0,0,15,0
363876,14813,0,2,37,0
0,180533,534,6,29,0
21856,89165,0,1,27,0
0,0,4336,7,0,0
0,0,7939,0,0,0
0,196251,0,2,0,0
0,144450,4451,2,0,0
0,0,5276,4,15,0
0,0,3283,1,6,0
0,186632,1669,4,0,0
328903,15978,0,0,26,0
0,0,9110,0,0,0
634407,0,223,0,6,0
660161,127804,7805,0,11,0
745216,154863,0,0,17,0
533190,170364,0,0,0,0
0,0,444,2,0,0
795233,86538,4063,0,0,0
0,0,3106,0,35,0
0,0,1408,3,39,0
516967,12890,0,1,0,0
757954,0,6866,2,0,0
0,0,2147,0,0,0
0,0,2316,0,0,0
405028,0,0,3,38,0
0,183804,0,4,28,0
0,90605,5624,0,47,0
392450,138044,3071,5,0,0
0,116247,6248,2,34,0
12772,0,6248,0,34,0
0,0,7885,0,0,0
0,21699,0,0,0,0
647811,28382,0,0,0,0
0,0,8744,0,43,0
0,0,5663,3,0,0
944839,183389,5908,0,0,0
477735,70593,0,1,3,0
0,0,243,0,0,0
8801,0,100,4,50,0
0,0,6674,0,9,0
175107,0,889,0,0,0
587074,159497,0,0,2,0
152449,172382,0,2,0,0
0,98760,0,0,0,0
397347,122781,7806,7,0,0
326307,40526,3031,0,47,0
185217,0,0,0,0,0
514017,121192,8729,0,0,0
226468,32226,9736,0,3,0
0,23438,0,2,34,0
0,92313,0,0,0,0
0,0,2659,0,24,0
5506,139309,9310,1,0,0
0,0,1719,4,3,0
392450,0,0,0,26,0
573860,0,0,6,44,0
0,167130,0,0,0,0
0,0,4336,0,13,0
0,55262,273,1,0,0
294533,0,0,0,19,0
326980,0,0,2,14,0
0,89705,0,1,32,0
0,146408,1437,7,0,0
852644,93367,0,2,32,0
237572,0,0,0,5,0
730599,0,0,1,15,0
0,0,2367,2,18,0
694597,34821,2331,0,9,0
968135,0,9359,0,0,0
0,0,2704,0,0,0
732903,0,0,4,0,0
0,101585,0,0,0,0
902310,0,0,7,0,0
106787,0,5587,3,0,0
130854,0,0,2,0,0
418817,127527,0,2,20,0
944839,0,5908,0,0,0
567041,118272,0,0,12,0
0,89165,6690,0,27,0
458019,0,0,3,0,0
0,134930,0,1,0,0
131938,198436,0,0,47,0
0,0,0,3,47,0
10467,0,0,6,20,0
0,127573,2598,4,0,0
0,71453,0,0,0,0
233024,127178,0,5,0,0
0,51945,0,0,0,0
0,0,6305,0,0,0
43074,0,9489,0,29,0
0,0,8124,0,0,0
883588,24465,0,0,0,0
0,0,1359,0,28,0
716962,99371,0,5,0,0
0,0,3248,1,0,0
572481,72884,5392,2,0,0
233024,0,0,0,27,0
429574,134568,7082,0,35,0
0,0,0,4,26,0
0,0,4864,5,17,0
652772,127479,0,2,42,0
802853,0,0,2,4,0
0,0,3367,1,49,0
594401,194771,9810,7,0,0
0,0,7194,3,0,0
565345,0,0,0,0,0
72517,573,5574,7,0,0
0,119882,2394,4,1,0
931392,0,5822,0,0,0
0,51945,0,1,0,0
0,71453,0,3,0,0
74082,57174,9680,4,0,0
961632,0,5624,0,47,0
858405,0,0,0,0,0
154277,124191,0,0,26,0
268484,0,0,0,0,0
145766,21207,6212,0,0,0
0,47952,2961,0,5,0
759143,130395,0,1,0,0
723078,0,2934,3,0,0
0,90298,299,0,0,0
522118,0,318,3,0,0
0,26933,4440,0,0,0
0,0,7094,2,0,0
0,59893,7409,0,0,0
561924,94098,0,3,45,0
0,1294,0,2,21,0
154277,0,1728,2,26,0
237572,0,2961,3,0,0
751908,0,858,0,39,0
838176,84300,6809,2,0,0
0,33088,0,0,4,0
0,162252,0,4,0,0
0,76117,0,2,14,0
324096,0,9123,4,0,0
0,186349,0,4,0,0
0,0,885,6,0,0
0,93367,0,2,0,0
294437,0,8050,2,0,0
734305,13667,3668,4,0,0
0,21699,4202,4,0,0
585475,0,0,0,0,0
995974,0,0,3,0,0
0,1742,0,0,0,0
615779,0,1401,0,0,0
0,0,8401,0,0,0
0,178926,6478,3,49,0
345895,0,5375,3,0,0
170210,127016,0,0,0,0
460932,0,0,0,5,0
967975,0,3375,4,0,0
0,0,8955,0,0,0
0,0,8054,0,25,0
0,140558,5587,0,15,0
328963,112493,0,2,0,0
247905,0,7165,1,32,0
0,0,3668,0,28,0
0,180236,7791,0,0,0
652228,21804,0,4,21,0
873600,140989,0,2,0,0
648614,0,2948,0,0,0
0,89311,0,0,0,0
924452,0,1995,0,41,0
866983,0,9269,0,0,0
0,23901,1408,0,0,0
0,30891,0,6,0,0
0,154902,0,3,44,0
60327,96806,9316,7,0,0
0,95648,8158,0,39,0
0,26039,8542,0,0,0
664807,33328,5832,0,0,0
648614,0,2948,5,0,0
471140,155615,0,0,13,0
139300,0,4336,7,0,0
0,168114,0,3,0,0
757954,0,0,0,36,0
0,141884,1885,0,0,0
0,0,289,1,0,0
0,142569,0,0,0,0
838176,0,0,0,0,0
732903,0,964,4,32,0
0,11240,0,5,0,0
522118,0,0,0,7,0
0,12646,7649,2,0,0
995974,0,6931,0,24,0
595047,0,0,0,0,0
730599,0,9042,0,15,0
157120,57134,0,1,26,0
0,99392,0,1,0,0
0,0,3123,0,28,0
656293,115753,0,5,47,0
0,5099,100,4,0,0
411046,166438,8955,3,0,0
0,190059,5098,6,0,0
924678,150631,0,0,0,0
972896,176037,1072,1,0,0
484128,0,5334,0,0,0
305411,177157,0,1,44,0
0,0,3656,0,2,0
516771,185751,3306,0,0,0
12772,0,0,2,34,0
541123,129680,0,3,0,0
383559,0,7832,0,0,0
185217,0,2321,1,0,0
0,161185,8734,0,47,0
532866,0,2478,1,0,0
0,153923,0,1,26,0
778596,0,0,0,43,0
0,0,9990,1,34,0
193412,17045,0,2,0,0
800807,0,0,0,36,0
0,144698,0,0,8,0
103137,12562,7565,2,0,0
348581,31031,6038,0,0,0
571111,0,0,0,35,0
0,170219,220,3,0,0
0,60112,113,2,0,0
778596,0,7184,0,43,0
0,190868,3388,0,16,0
297315,41763,4268,0,0,0
0,53294,5800,0,49,0
318179,175718,753,0,46,0
500323,0,0,2,2,0
0,146408,0,7,0,0
0,71453,6468,0,0,0
0,0,0,5,48,0
0,0,4922,0,0,0
0,0,4814,0,11,0
843392,0,0,0,0,0
0,89705,7230,1,0,0
0,59258,6774,0,40,0
0,0,598,4,0,0
862503,126704,0,0,0,0
0,178926,6478,0,49,0
0,12475,7478,0,50,0
331941,0,0,0,7,0
248608,40644,5653,4,0,0
0,0,0,1,13,0
0,0,2394,0,0,0
0,135055,82,1,35,0
0,43588,6093,0,1,0
220741,0,0,3,0,0
129287,0,6504,0,0,0
305635,91555,0,1,14,0
279973,0,0,6,0,0
0,156884,0,4,0,0
0,79485,7007,1,46,0
133766,0,4704,0,0,0
0,15978,0,4,0,0
0,92180,0,4,7,0
0,160882,0,3,0,0
0,113569,3570,3,0,0
308100,0,6684,1,0,0
0,113122,0,0,28,0
488161,0,1295,1,4,0
0,82475,4984,1,6,0
541123,129680,4705,0,0,0
0,24465,9470,0,0,0
372545,32657,2658,4,0,0
0,0,4269,3,20,0
0,26328,3835,0,42,0
0,0,0,0,32,0
0,155322,2868,0,0,0
572768,0,496,2,0,0
271685,0,8760,0,0,0
638180,64627,0,2,22,0
271808,0,3290,1,0,0
228578,0,0,0,15,0
0,95648,0,0,39,0
541123,0,4705,3,43,0
0,157847,5393,0,18,0
294437,0,0,2,7,0
0,0,4063,0,47,0
62566,0,3260,0,48,0
947139,107459,7460,0,0,0
664807,0,5832,0,0,0
0,0,3260,0,0,0
0,100947,0,0,0,0
0,17045,0,0,16,0
687233,0,0,1,18,0
486081,89705,7230,0,32,0
0,26990,0,6,11,0
910148,0,5960,5,16,0
0,119882,2394,0,1,0
0,0,5963,0,0,0
0,0,4704,0,0,0
878405,0,6628,0,31,0
759143,130395,0,0,0,0
985507,0,7764,0,34,0
0,100832,0,2,0,0
501091,180533,0,6,0,0
0,30415,0,0,23,0
181410,0,0,3,20,0
520132,0,1466,4,0,0
0,0,8983,0,45,0
81829,119849,9850,1,0,0
219525,0,0,5,0,0
418918,0,8139,5,24,0
0,113758,0,2,2,0
0,154946,7462,1,33,0
23844,121718,0,0,3,0
72517,0,5574,7,34,0
807233,129526,7063,5,0,0
993798,0,5800,0,0,0
392357,23438,0,2,34,0
0,136090,6091,1,38,0
159168,0,0,0,38,0
191458,0,2367,0,18,0
0,2609,2610,0,0,0
292389,0,0,7,0,0
0,199599,2119,0,0,0
168039,114589,4590,1,0,0
0,0,6719,2,0,0
735652,37486,0,0,34,0
0,87996,0,0,0,0
686016,106916,0,0,0,0
0,0,6931,3,0,0
481089,17868,2871,0,0,0
0,0,9487,0,32,0
878405,1627,6628,1,0,0
20195,91298,3808,1,0,0
794914,183743,0,3,48,0
0,134273,9300,0,0,0
0,140989,3504,2,1,0
297315,0,0,0,0,0
522118,175283,0,3,0,0
264102,0,0,0,0,0
631590,0,0,0,0,0
500323,113758,0,0,0,0
0,0,7007,0,46,0
0,133859,6373,5,7,0
0,0,7194,3,0,0
334628,0,0,3,0,0
992514,0,1510,3,37,0
724324,0,0,0,17,0
422278,0,7409,0,0,0
0,0,2478,0,49,0
680160,0,5333,2,30,0
0,0,8364,3,0,0
388357,0,9831,3,45,0
145766,21207,6212,3,0,0
0,157395,4941,2,10,0
708325,0,7239,0,8,0
476035,0,0,2,50,0
0,60574,0,2,21,0
0,0,4269,0,20,0
468966,76117,0,0,0,0
0,0,7009,4,9,0
0,108999,0,0,37,0
11941,136891,0,0,20,0
521281,49485,0,6,2,0
391648,2658,0,4,24,0
411430,25184,0,3,0,0
0,102250,0,6,0,0
0,160882,0,0,45,0
385766,0,0,5,0,0
455297,162674,0,5,39,0
0,0,0,5,17,0
0,0,9310,1,2,0
0,44613,7118,1,3,0
0,144813,0,0,11,0
734691,193739,3740,0,0,0
538304,0,2237,0,0,0
796963,0,0,0,2,0
109988,127385,0,3,48,0
21856,0,6690,0,27,0
0,184785,4786,4,0,0
708325,4738,0,2,8,0
984775,0,0,3,0,0
0,0,6478,3,49,0
0,126240,0,2,0,0
0,140558,0,0,0,0
584611,183804,1359,0,28,0
862503,126704,1729,0,37,0
0,0,6573,5,35,0
713536,0,598,4,4,0
0,0,1653,0,0,0
594401,0,0,7,26,0
191458,0,2367,0,18,0
0,53295,0,4,0,0
0,71453,0,0,20,0
0,0,4975,2,7,0
670209,90533,0,0,0,0
698048,0,0,3,1,0
157091,61098,0,1,38,0
488161,173743,1295,0,0,0
0,0,5616,0,0,0
716962,99371,0,5,21,0
0,0,7007,0,0,0
0,17045,0,2,0,0
0,113621,6133,0,0,0
40612,0,7855,0,0,0
268484,175155,190,5,0,0
0,0,1140,2,0,0
6337,194268,0,0,0,0
0,100288,0,0,35,0
519558,44613,7118,0,3,0
43074,0,9489,0,29,0
0,71317,1318,4,0,0
136738,2187,0,0,0,0
0,0,6248,0,34,0
0,12475,0,2,50,0
265441,0,289,1,35,0
0,96806,9316,0,0,0
193319,197924,444,0,0,0
417857,162522,0,0,45,0
731844,0,0,3,0,0
397411,90935,3445,2,0,0
0,100288,289,1,35,0
0,180504,3023,3,0,0
516967,12890,0,1,0,0
632068,122478,0,0,23,0
885991,59733,0,0,14,0
730599,196522,9042,0,15,0
0,0,1471,4,4,0
0,155459,3005,2,14,0
0,46887,1896,0,0,0
174663,0,7939,0,0,0
0,165120,7637,1,3,0
0,7780,0,1,0,0
193607,0,0,0,0,0
25312,0,1915,0,0,0
248608,40644,5653,0,0,0
140003,68934,0,1,45,0
19106,0,8802,0,0,0
585475,10549,3051,0,0,0
20998,112727,2728,0,0,0
0,71317,1318,4,17,0
0,0,7409,4,0,0
0,168114,0,3,39,0
0,72721,0,0,35,0
0,134568,7082,5,0,0
802626,0,3367,1,49,0
169861,19172,0,2,39,0
0,122860,0,2,32,0
999845,144813,4814,0,11,0
0,88313,8314,0,16,0
0,0,5399,1,0,0
459110,0,0,2,8,0
768388,63409,5916,0,0,0
392357,0,0,2,34,0
0,181359,0,5,16,0
106787,140558,0,0,0,0
0,100349,0,3,0,0
0,165120,0,0,0,0
8801,5099,0,0,50,0
0,0,2317,2,37,0
724324,0,2841,4,17,0
0,176436,1471,4,4,0
0,44602,7107,2,0,0
0,0,2331,2,9,0
0,10549,0,0,41,0
0,143964,8993,0,0,0
0,0,7649,0,28,0
516967,0,0,1,0,0
0,139435,0,4,24,0
0,7780,7781,0,0,0
0,0,9082,0,5,0
520132,116443,0,4,0,0
0,0,5806,0,12,0
640224,0,8293,2,0,0
0,108209,0,5,0,0
329895,108209,0,5,0,0
0,0,0,0,42,0
331941,99400,0,0,0,0
0,0,7007,1,46,0
62566,85735,0,0,48,0
182371,0,0,4,45,0
694597,34821,0,0,9,0
669728,0,0,0,0,0
129287,0,0,0,0,0
0,56656,0,0,0,0
0,71652,0,0,0,0
0,0,0,1,48,0
992514,108999,0,0,37,0
873600,0,3504,2,1,0
0,0,3668,0,28,0
0,162252,4769,0,4,0
0,181567,1568,0,0,0
786209,68363,8364,0,0,0
330695,125711,3248,1,0,0
0,0,3392,4,0,0
43842,91417,8945,4,0,0
0,198844,0,0,12,0
0,149981,5010,0,0,0
631808,0,1541,1,28,0
300548,134930,4931,0,0,0
0,0,7480,2,0,0
0,180236,7791,0,0,0
756163,0,2779,2,18,0
468966,76117,0,2,0,0
0,0,4195,0,14,0
254016,114913,0,0,0,0
429574,0,7082,5,35,0
565345,0,1310,0,0,0
982627,135743,3283,0,6,0
514144,61174,6187,0,0,0
204706,9180,0,5,15,0
0,0,7587,0,0,0
0,0,9173,2,39,0
456513,2084,0,5,0,0
995974,0,6931,0,0,0
0,0,3616,1,0,0
532866,9977,0,1,49,0
172610,41569,9082,2,0,0
51872,179771,0,0,31,0
0,167130,0,7,0,0
693025,0,0,7,0,0
566567,0,0,0,25,0
362246,0,8729,0,3,0
0,96796,0,0,40,0
0,126240,0,2,3,0
631808,0,0,0,0,0
0,0,4931,1,0,0
970499,0,2704,0,11,0
0,25303,0,0,50,0
45478,0,8840,1,0,0
326502,96796,0,0,0,0
455297,0,0,5,0,0
0,0,3367,0,0,0
0,197924,0,2,0,0
656293,115753,3287,5,0,0
408673,176436,1471,0,0,0
441510,0,0,2,0,0
104391,24749,0,0,5,0
0,173136,3137,0,0,0
737728,0,0,1,22,0
259750,0,9377,5,1,0
0,131121,8661,4,39,0
0,93443,5953,2,5,0
870822,0,8789,5,48,0
0,0,4654,0,20,0
0,170219,220,3,27,0
133766,0,0,0,0,0
0,154902,0,0,44,0
566567,0,931,3,0,0
0,0,1161,0,0,0
0,0,100,0,50,0
734305,13667,0,0,0,0
0,48447,0,5,16,0
0,133890,0,1,0,0
41923,0,9852,0,18,0
394500,13822,3823,0,0,0
488161,0,0,1,4,0
0,0,3147,4,0,0
43842,91417,0,0,0,0
418817,0,2552,2,0,0
810114,0,8595,0,12,0
0,0,8617,0,38,0
924678,0,0,4,3,0
964583,0,7462,1,33,0
0,175537,0,1,17,0
319523,0,0,2,6,0
0,0,7082,5,0,0
778112,2609,2610,0,31,0
463591,26328,0,0,0,0
0,175718,753,0,0,0
