4583,50000,50000,50000,33995,50000,
50000,50000,50000,41723,33635,50000,
285,19648,50000,50000,33865,21385,
20,50000,50000,50000,50000,50000,
403,50000,50000,50000,33101,50000,
50000,50000,50000,45483,50000,50000,
50000,50000,50000,43959,50000,24217,
50000,19687,50000,50000,50000,50000,
50000,50000,9975,45330,50000,22010,
50000,19190,50000,43074,31520,50000,
2145,50000,50000,50000,50000,50000,
50000,19680,50000,50000,50000,50000,
50000,19361,50000,50000,50000,50000,
50000,50000,9615,44143,50000,50000,
50000,50000,50000,50000,33994,50000,
50000,18718,50000,50000,33970,50000,
254,50000,50000,45519,50000,23331,
50000,50000,9620,50000,50000,50000,
626,19662,50000,50000,33983,50000,
50000,50000,50000,50000,50000,50000,
50000,50000,9478,50000,50000,22382,
50000,50000,50000,43765,50000,50000,
50000,50000,50000,50000,50000,25972,
50000,50000,50000,45347,50000,50000,
676,50000,50000,50000,50000,50000,
48,50000,50000,42887,50000,24019,
50000,50000,50000,44028,50000,23888,
135,50000,50000,50000,34963,26609,
248,50000,50000,50000,50000,50000,
1512,19591,6693,43178,50000,50000,
836,19422,50000,41699,33833,50000,
50000,50000,50000,43389,50000,24039,
50000,50000,50000,44193,50000,50000,
50000,19637,50000,50000,50000,50000,
610,50000,9662,50000,50000,50000,
106,50000,9209,50000,50000,22819,
50000,50000,9732,50000,50000,24039,
50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,
551,50000,50000,50000,34282,24010,
50000,50000,50000,50000,50000,23495,
50000,50000,50000,50000,50000,23973,
50000,50000,50000,50000,50000,22648,
50000,50000,50000,50000,35610,23995,
131,50000,50000,50000,33983,26301,
78,18932,50000,50000,50000,50000,
50000,50000,50000,50000,33979,26174,
50000,50000,50000,50000,50000,50000,
2937,50000,9506,43255,50000,50000,
50000,50000,8861,50000,50000,26144,
122,50000,9732,45101,50000,50000,
50000,19414,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,
14,50000,9277,50000,50000,50000,
50000,50000,50000,50000,50000,50000,
50000,50000,9661,50000,33925,50000,
50000,50000,7552,46397,33064,50000,
209,50000,50000,50000,50000,50000,
31,19501,50000,50000,34100,23259,
425,50000,50000,46055,50000,50000,
50000,50000,50000,50000,50000,50000,
272,50000,50000,44400,33942,50000,
68,50000,50000,45494,50000,24146,
3307,19382,50000,43936,34903,50000,
50000,50000,50000,50000,50000,50000,
1115,50000,9740,44355,50000,50000,
63,19011,50000,50000,33670,24466,
50000,19753,9599,43897,50000,23491,
61,18564,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,
1618,16782,50000,50000,50000,24264,
50000,19882,50000,50000,50000,50000,
17,50000,50000,50000,50000,23959,
1014,50000,6780,50000,33526,50000,
50000,18739,50000,50000,50000,50000,
50000,50000,9584,50000,50000,50000,
52,50000,50000,50000,33570,50000,
50000,18566,50000,43965,50000,50000,
2681,50000,50000,50000,34106,23984,
1313,50000,50000,43779,50000,50000,
79,50000,9656,50000,50000,50000,
836,50000,6763,50000,33834,50000,
3300,50000,7904,44383,34010,24335,
320,50000,50000,50000,34023,50000,
50000,50000,50000,50000,50000,50000,
304,50000,50000,50000,50000,50000,
50000,50000,9883,50000,50000,22432,
50000,19671,8828,50000,50000,23340,
695,19627,50000,50000,50000,50000,
50000,50000,50000,50000,50000,24032,
50000,50000,50000,50000,34005,50000,
50000,50000,50000,50000,32858,24946,
1635,50000,50000,50000,50000,50000,
50000,50000,50000,45701,50000,50000,
4690,50000,50000,50000,50000,23951,
722,50000,50000,50000,50000,50000,
133,50000,9677,50000,50000,50000,
50000,19158,8980,43420,32143,50000,
