63,19669,9668,43995,33993,23996,
63,19666,9666,43973,33991,23994,
61,19664,9754,43994,33992,23948,
37,19666,9666,43994,33994,23994,
62,19666,9666,43994,33988,23994,
64,19667,9666,43994,33997,23995,
72,19671,9666,43992,33994,23993,
65,19665,9667,43996,50000,50000,
63,19666,9665,43994,33996,23980,
63,19663,9666,43988,33963,23999,
63,19665,9666,43994,33996,23995,
63,19665,9667,43994,33994,24003,
64,19663,9666,43994,33995,23994,
63,19666,9664,43993,33994,23995,
63,50000,9667,43994,33993,23994,
63,19661,9666,43994,33992,24003,
61,19670,9666,43994,33994,23989,
76,19666,9664,43997,33995,23994,
62,19665,9667,43994,33992,23994,
64,19666,9666,43994,33994,23995,
64,19666,9664,43994,33996,23984,
63,19666,9666,43991,34003,23999,
63,19666,9666,43994,33996,23994,
63,19665,9704,43994,33995,23994,
62,19667,9668,43994,33994,23997,
51,50000,9666,43987,33994,23993,
65,19666,9666,43993,33996,23992,
60,19667,9666,44001,33994,23994,
61,19667,9668,43994,33994,23995,
62,19664,9592,43988,33995,23996,
62,19663,9666,43972,33991,23994,
64,19666,9666,43989,33994,23993,
63,19666,9666,43993,33994,23994,
63,19664,9666,44007,33994,23999,
62,19666,9665,50000,33994,50000,
60,19666,9663,43994,34000,23987,
66,19666,9665,43995,33994,23993,
63,19666,9666,43994,33994,23994,
65,19668,9666,43995,33994,23994,
62,19667,9666,43998,33993,23993,
63,19666,9666,43994,33994,23990,
64,19666,9666,43994,33995,23992,
63,19668,9670,43994,33995,23986,
63,19689,9666,43994,33994,23993,
60,19668,9668,43995,33992,23994,
59,19662,9666,43995,33994,23994,
63,19666,9666,43994,33992,23994,
64,19666,9668,44005,33997,23995,
63,19674,9664,43989,33995,23994,
63,19676,9661,43997,33994,23994,
60,19666,9665,43994,33999,23994,
63,19663,9666,43994,33994,23995,
63,19666,9666,43994,33994,23994,
31,19666,9663,43994,33996,23994,
64,19666,9666,43995,33994,23994,
72,19666,9665,43994,33992,23995,
71,19666,9654,43994,33988,23994,
61,19668,9668,43994,33995,23996,
44,19664,9666,43994,33993,23989,
62,19666,9666,43994,33994,23994,
64,19667,9666,43994,33995,23998,
61,19666,9666,43993,33992,23996,
58,19666,9666,43994,33994,23993,
63,19663,9667,43992,33994,23995,
66,19667,9667,43994,33994,23996,
62,19668,9665,43993,33994,24040,
57,19662,9666,43994,33991,23993,
66,19665,9664,43992,34000,23990,
56,19660,9666,43998,33994,23994,
70,19668,9666,43996,33994,23994,
62,19618,9666,44004,33994,23993,
63,19665,9666,44002,33994,23997,
34,19673,9666,43995,33994,23992,
62,19666,9618,43994,33990,23994,
65,19661,9667,43994,33994,23995,
63,19666,9664,43994,33995,23995,
53,19668,9666,43994,33990,23994,
71,19660,9665,43992,34028,23994,
63,19671,9666,43994,33993,23992,
62,19666,9670,43991,33998,23994,
59,19667,9665,44015,33995,23996,
62,19666,9614,43995,33991,23994,
63,50000,9657,43993,33993,23993,
61,19666,9669,44001,33993,23995,
63,19666,9670,43994,33999,23994,
61,19666,9666,43994,34001,23994,
63,19666,9665,43994,33994,23985,
64,19665,9661,43994,33994,23989,
62,19664,9666,43994,33994,23994,
63,19666,9666,43996,33994,23993,
71,19669,9666,44062,33993,23997,
63,19666,9666,43994,33987,23994,
62,19666,9669,43994,33995,23997,
63,19666,9670,43994,33994,23994,
63,19667,9667,43995,33995,23992,
62,19665,9666,43998,33994,23994,
60,19670,9665,43994,33994,23994,
63,19662,9662,43990,33982,23994,
63,19666,9664,43994,33989,23994,
64,19665,9666,43994,33994,23994,
60,19666,9659,44015,33994,24011,
64,19666,9666,43994,33994,23994,
56,19667,9665,43988,33994,23995,
62,19666,9666,43964,33994,23994,
63,19667,9666,43994,33996,24001,
63,50000,9660,43994,33996,23994,
63,19666,9653,43994,33994,23977,
53,19666,9668,44001,33994,23995,
63,19667,9669,43994,33994,23990,
64,19666,9666,43994,33994,23995,
63,19666,9638,43993,33994,23993,
64,19666,9668,43991,33995,23994,
66,19665,9666,43998,33995,24008,
62,19670,9667,44004,33996,23997,
63,19665,9666,43993,33993,23995,
64,19665,9667,43994,33990,23995,
65,19664,9666,43994,33994,23995,
62,19667,50000,43974,33994,23994,
62,19661,9665,43994,33996,23994,
63,19667,9665,43994,33993,23993,
78,19666,9651,43995,33992,23987,
38,19666,9666,43994,33994,23994,
60,19666,9666,43994,33994,23997,
63,19666,9660,43994,33993,23994,
65,19666,9662,43994,33994,23995,
65,19668,9666,43996,33994,23995,
65,19667,9669,43998,33998,23994,
63,19663,9666,43996,33994,23993,
8,19666,9667,43989,33990,23994,
63,19667,9664,43992,33987,23994,
47,19692,9666,43988,33998,23994,
63,19650,9665,43994,33994,23995,
50,19668,9664,43994,33994,24034,
63,19665,9666,43995,33994,23994,
63,19663,9710,43995,33992,23994,
63,50000,9667,43994,33994,24002,
63,19666,9666,43994,33994,23994,
62,19666,9666,44003,33994,23995,
63,19666,9667,43995,34095,23993,
63,19670,9666,43999,33994,23994,
63,19669,9673,43993,33993,23993,
64,19673,9666,43986,33994,23984,
63,19666,9666,43988,50000,23992,
63,19659,9665,43994,33994,23994,
63,19666,9666,43993,33994,23992,
63,19666,9667,43994,33947,23994,
63,19664,9668,43995,33997,23994,
63,19666,9667,43995,34005,23994,
63,19663,9670,43995,33994,23991,
65,19667,9657,43994,34000,23989,
61,19665,9663,43994,33991,23994,
63,19666,9667,43999,33994,23994,
64,19666,50000,43995,33993,23993,
63,19665,9666,43993,34006,23993,
63,19666,9664,43993,33987,23995,
64,19669,9594,43994,33994,23995,
63,19666,9667,43993,33994,23991,
68,19669,9668,43988,33994,23994,
64,19667,9665,43998,33995,23993,
63,19659,9666,43995,33994,23980,
64,19666,9670,43997,33995,23994,
63,19666,9659,43994,33904,23995,
64,19665,9664,43988,33994,23983,
63,19666,9667,43994,34028,23994,
63,19666,9669,43990,33991,23992,
