50000,50000,9616,50000,50000,50000,50000,42672,
57,19716,9560,50000,50000,50000,50000,42334,
11,19740,50000,50000,50000,50000,50000,50000,
936,19700,8843,50000,50000,50000,50000,44799,
50000,50000,50000,50000,50000,50000,50000,44789,
50000,19651,50000,50000,50000,50000,50000,44861,
102,19669,50000,50000,50000,50000,50000,43860,
11,50000,9666,50000,50000,50000,50000,50000,
1455,19648,50000,50000,50000,50000,50000,44469,
50000,19757,50000,50000,50000,50000,50000,44784,
674,50000,50000,50000,50000,50000,50000,50000,
1569,18949,50000,50000,50000,50000,50000,50000,
50000,19671,9917,50000,50000,50000,50000,50000,
50000,50000,9637,50000,50000,50000,50000,45563,
50000,19819,9667,50000,50000,50000,50000,45227,
62,19722,50000,50000,50000,50000,50000,44445,
50000,50000,50000,50000,50000,50000,50000,44802,
994,19666,50000,50000,50000,50000,50000,50000,
50000,19792,50000,50000,50000,50000,50000,43767,
2782,19639,50000,50000,50000,50000,50000,44560,
60,50000,9674,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,43939,
50000,50000,9651,50000,50000,50000,50000,45075,
50000,50000,50000,50000,50000,50000,50000,44798,
782,19661,50000,50000,50000,50000,50000,50000,
50000,50000,9636,50000,50000,50000,50000,50000,
58,50000,9295,50000,50000,50000,50000,44798,
78,50000,9840,50000,50000,50000,50000,45154,
50000,50000,50000,50000,50000,50000,50000,44836,
67,50000,50000,50000,50000,50000,50000,50000,
50000,19699,50000,50000,50000,50000,50000,50000,
50000,19565,50000,50000,50000,50000,50000,43597,
50000,50000,9674,50000,50000,50000,50000,50000,
50000,50000,9579,50000,50000,50000,50000,50000,
3233,50000,9832,50000,50000,50000,50000,44803,
50000,19674,50000,50000,50000,50000,50000,50000,
62,18985,50000,50000,50000,50000,50000,50000,
50000,19678,9371,50000,50000,50000,50000,46776,
50000,19430,50000,50000,50000,50000,50000,44845,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,44819,
50000,50000,9619,50000,50000,50000,50000,50000,
29,19682,8824,50000,50000,50000,50000,50000,
50000,50000,7672,50000,50000,50000,50000,44020,
65,50000,9690,50000,50000,50000,50000,50000,
2625,50000,50000,50000,50000,50000,50000,44794,
63,50000,8992,50000,50000,50000,50000,44784,
162,19408,50000,50000,50000,50000,50000,50000,
50000,50000,9712,50000,50000,50000,50000,44793,
3145,50000,8790,50000,50000,50000,50000,44795,
50000,19661,9558,50000,50000,50000,50000,43901,
218,50000,9795,50000,50000,50000,50000,50000,
50000,19792,9665,50000,50000,50000,50000,44791,
50000,19665,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,44919,
55,50000,50000,50000,50000,50000,50000,50000,
2743,50000,9547,50000,50000,50000,50000,50000,
50000,50000,9219,50000,50000,50000,50000,44653,
50000,50000,9668,50000,50000,50000,50000,44686,
84,50000,50000,50000,50000,50000,50000,50000,
65,50000,50000,50000,50000,50000,50000,50000,
61,19816,9673,50000,50000,50000,50000,44793,
63,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,44931,
50000,50000,50000,50000,50000,50000,50000,43381,
50000,19642,9053,50000,50000,50000,50000,44686,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,19644,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,44891,
50000,50000,50000,50000,50000,50000,50000,44800,
419,50000,9702,50000,50000,50000,50000,44632,
69,19666,50000,50000,50000,50000,50000,50000,
70,50000,50000,50000,50000,50000,50000,44166,
29,19704,9672,50000,50000,50000,50000,50000,
50000,19643,50000,50000,50000,50000,50000,46586,
43,50000,50000,50000,50000,50000,50000,50000,
341,19765,8727,50000,50000,50000,50000,50000,
73,19677,50000,50000,50000,50000,50000,50000,
495,19698,50000,50000,50000,50000,50000,47159,
50000,19761,9672,50000,50000,50000,50000,42791,
31,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,44787,
50000,19728,50000,50000,50000,50000,50000,44743,
2921,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,19611,50000,50000,50000,50000,50000,44567,
155,50000,50000,50000,50000,50000,50000,42684,
50000,50000,9616,50000,50000,50000,50000,46956,
337,50000,9661,50000,50000,50000,50000,44798,
25,50000,9572,50000,50000,50000,50000,44811,
587,19865,9264,50000,50000,50000,50000,50000,
2918,50000,8793,50000,50000,50000,50000,45340,
56,50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,45859,
820,19390,9703,50000,50000,50000,50000,50000,
50000,18952,9257,50000,50000,50000,50000,44645,
42,19694,7799,50000,50000,50000,50000,50000,
728,17881,9663,50000,50000,50000,50000,50000,
63,50000,50000,50000,50000,50000,50000,50000,
235,50000,50000,50000,50000,50000,50000,45087,
50000,50000,50000,50000,50000,50000,50000,44798,
50000,19668,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,44769,
50000,50000,50000,50000,50000,50000,50000,50000,
50000,19628,9664,50000,50000,50000,50000,43536,
50000,18322,50000,50000,50000,50000,50000,44582,
50000,18733,9614,50000,50000,50000,50000,44899,
693,19657,50000,50000,50000,50000,50000,44979,
6,19688,9736,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,44495,
50000,50000,50000,50000,50000,50000,50000,44915,
50000,19018,9600,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,44840,
50000,50000,9648,50000,50000,50000,50000,44760,
50000,19636,9749,50000,50000,50000,50000,50000,
50000,50000,7249,50000,50000,50000,50000,45430,
50000,19662,50000,50000,50000,50000,50000,43916,
1552,50000,50000,50000,50000,50000,50000,44765,
3487,18748,50000,50000,50000,50000,50000,46848,
50000,50000,50000,50000,50000,50000,50000,50000,
2,50000,50000,50000,50000,50000,50000,43252,
245,50000,50000,50000,50000,50000,50000,45241,
50000,19151,9346,50000,50000,50000,50000,44834,
50000,18672,50000,50000,50000,50000,50000,44772,
79,50000,50000,50000,50000,50000,50000,44727,
66,19705,50000,50000,50000,50000,50000,50000,
