50000,50000,50000,47515,50000,50000,50000,
3066,17131,9174,50000,37485,27511,50000,
50000,19451,6793,44993,50000,50000,50000,
50000,50000,9648,50000,50000,50000,16570,
50000,50000,50000,50000,38841,50000,50000,
50000,50000,50000,47472,50000,27705,50000,
825,50000,50000,50000,50000,50000,50000,
1828,50000,50000,45479,50000,27143,50000,
64,16928,50000,48194,38145,50000,50000,
50000,50000,50000,47559,50000,50000,50000,
50000,50000,9361,50000,50000,50000,50000,
50000,50000,9615,47641,50000,50000,50000,
50000,50000,50000,47513,50000,50000,16706,
50000,50000,9602,50000,37470,50000,50000,
3035,50000,8830,50000,50000,27496,50000,
50000,50000,9667,47517,50000,50000,17500,
50000,50000,50000,48254,50000,50000,50000,
50000,50000,9478,50000,50000,25851,50000,
50000,50000,9322,50000,50000,50000,20284,
50000,50000,50000,49330,50000,28128,50000,
2863,50000,50000,47537,50000,50000,50000,
50000,50000,7540,50000,50000,26356,50000,
655,50000,50000,50000,37541,50000,17395,
135,50000,50000,50000,38361,29967,17466,
50000,50000,50000,50000,50000,27865,17478,
4,18639,50000,50000,37576,27349,50000,
30,19407,50000,50000,50000,50000,16876,
50000,19676,50000,48461,50000,27686,50000,
50000,50000,9637,50000,50000,50000,50000,
610,50000,9662,50000,50000,50000,17197,
50000,19209,50000,50000,36288,50000,18450,
1096,50000,50000,47550,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,
50000,50000,9665,50000,50000,50000,17766,
599,50000,50000,50000,50000,50000,16982,
50000,50000,50000,50000,50000,27489,50000,
50000,50000,50000,50000,36117,50000,50000,
3427,50000,50000,47515,37297,50000,50000,
50000,19624,50000,46965,36920,50000,50000,
50000,50000,50000,48736,50000,50000,17495,
3690,50000,50000,50000,50000,50000,50000,
2937,50000,9506,46742,50000,50000,50000,
50000,18861,50000,50000,39502,27266,50000,
1092,50000,50000,50000,50000,27342,50000,
50000,50000,50000,50000,50000,50000,50000,
50000,50000,6833,50000,37231,50000,50000,
50000,50000,50000,50000,50000,50000,50000,
50000,50000,9661,50000,37435,50000,50000,
50000,17552,50000,46533,50000,27435,50000,
50000,50000,50000,50000,35182,27411,50000,
50000,19703,8757,47513,50000,30120,19413,
50000,50000,50000,50000,50000,50000,50000,
50000,19592,50000,50000,37875,27453,50000,
68,50000,50000,48852,50000,27643,19149,
137,50000,9548,48331,50000,50000,50000,
50000,50000,50000,50000,37660,50000,17666,
1460,50000,50000,46464,36999,50000,50000,
101,19912,50000,47688,37483,27405,50000,
79,18183,8564,49970,50000,50000,50000,
50000,50000,50000,50000,50000,50000,17935,
11,50000,50000,50000,37752,50000,17891,
50000,50000,50000,50000,34936,50000,50000,
50000,50000,9583,47626,50000,24841,50000,
82,50000,50000,46728,50000,50000,50000,
50000,50000,50000,47473,50000,50000,50000,
52,50000,50000,50000,37065,50000,50000,
64,50000,9594,50000,50000,28523,50000,
