63,19699,9674,43997,33990,24009,
65,19666,9665,43869,33979,23994,
58,19661,50000,43994,33985,23751,
16,19666,9666,43994,33995,23995,
59,19667,9666,43993,33964,23995,
67,19672,9666,43993,34016,23997,
198,19753,9666,43987,33994,23992,
75,19663,9671,44006,50000,50000,
64,19666,9664,43993,34005,23911,
63,19652,9667,43964,33814,24064,
62,19665,9666,43996,34005,23997,
63,19663,9669,43994,33994,50000,
66,19655,9667,43994,33997,23995,
63,19666,9660,43992,33994,24001,
63,50000,9669,43993,33989,23995,
63,19640,9668,43994,33988,50000,
58,19709,9668,43993,33994,23972,
335,19668,9660,44016,34002,23994,
60,19662,9674,43994,33988,23994,
65,19666,9665,43994,33996,23998,
65,19666,9657,43994,34004,23939,
63,19667,9666,43982,50000,24071,
63,19665,9666,43994,34007,23993,
63,19665,50000,43993,33997,23994,
60,19670,9677,43994,33994,24024,
33,50000,9666,43959,33994,23990,
72,19667,9667,43991,34006,23985,
56,19669,9665,44213,33993,23993,
58,19669,9676,43996,33995,23997,
61,19659,9327,43967,34001,24008,
61,19656,9666,43864,33984,23994,
66,19668,9666,43974,33994,23991,
65,19665,9666,43992,33994,23994,
64,19661,9666,50000,33996,24082,
60,19665,9662,50000,33994,50000,
54,19667,9652,43994,34114,23957,
84,19665,9664,43998,33994,23991,
64,19667,9666,43994,33995,23995,
74,19675,9667,43996,33994,23994,
60,19669,9666,44038,33992,23990,
64,19668,9666,43993,33994,23976,
66,19667,9667,43996,34001,23988,
63,19684,9718,43995,33997,23951,
64,50000,9665,43994,33993,23990,
55,19684,9679,43997,33988,23993,
52,19647,9667,44002,33994,23994,
63,19665,9666,43994,33988,23993,
66,19665,9675,50000,34014,23997,
62,19912,9658,43970,33999,23994,
64,50000,9645,44015,33995,23993,
55,19666,9664,43993,34067,23994,
64,19656,9666,43994,33994,24000,
63,19666,9668,43994,33995,23994,
11,19668,9654,43995,34011,23994,
66,19666,9666,43999,33994,23994,
196,19667,9662,43994,33986,23997,
173,19667,9595,43993,33963,23995,
57,19678,9683,43995,33996,24008,
23,19658,9668,43995,33991,23970,
59,19667,9665,43993,33994,23995,
68,19673,9666,43995,34000,24033,
58,19667,9666,43992,33987,24008,
49,19666,9666,43993,33994,23992,
62,19655,9673,43987,33993,23999,
85,19671,9669,43995,33994,24009,
61,19682,9664,43992,33994,50000,
46,19648,9666,43994,33980,23992,
83,19664,9660,43985,34115,23976,
43,19637,9665,44054,33994,23994,
150,19677,9666,44006,33996,23994,
62,19416,9666,50000,33994,23992,
63,19664,9668,44323,33994,24024,
13,19862,9667,43999,33994,23987,
61,19666,9414,43994,33977,23995,
74,19641,9673,43995,33996,24001,
63,19668,9659,43996,33997,23999,
36,19684,9667,43996,33978,23994,
156,19637,9665,43988,50000,23995,
62,19742,9666,43996,33991,23988,
61,19666,9705,43983,34035,23994,
52,19671,9661,50000,33999,24013,
61,19666,9397,43997,33984,23994,
62,50000,9617,43992,33990,23992,
59,19667,9692,44181,33991,23999,
64,19667,9714,43994,34070,23995,
59,19667,9666,43994,34249,23994,
63,19666,9664,43994,33993,23942,
68,19663,9644,43994,33994,23972,
60,19660,9667,43994,33995,23996,
63,19668,9666,44004,33994,23991,
163,19687,9666,50000,33990,24028,
63,19666,9667,43996,33958,23993,
62,19666,9699,43996,33997,24028,
63,19666,9707,43993,33994,23994,
63,19669,9669,43997,33997,23987,
60,19665,9668,44047,33994,23994,
56,19712,9663,43994,33995,23994,
65,19651,9648,43974,33923,23994,
62,19668,9659,43994,33971,23995,
65,19663,9668,43995,33995,23994,
54,19666,9630,50000,33994,50000,
65,19666,9668,43996,33994,23994,
44,19673,9661,43967,33993,23999,
61,19665,9666,43818,33994,23994,
64,19670,9666,43993,34006,24233,
64,50000,9633,43994,34011,23994,
62,19665,9592,43995,33994,23890,
36,19666,9681,44156,33994,23997,
64,19673,9687,43994,33995,23976,
