50000,50000,9633,50000,50000,50000,50000,43603,
48,19666,9609,50000,50000,50000,50000,43265,
9,19666,9697,50000,50000,50000,50000,45130,
75,19666,9279,50000,50000,50000,50000,44796,
50000,50000,50000,50000,50000,50000,50000,44788,
50000,19650,50000,50000,50000,50000,50000,44799,
63,19664,50000,50000,50000,50000,50000,44381,
9,50000,9663,50000,50000,50000,50000,46375,
83,19649,50000,50000,50000,50000,50000,44658,
183,19667,50000,50000,50000,50000,50000,44785,
70,50000,9689,50000,50000,50000,50000,45092,
85,19332,50000,50000,50000,50000,50000,50000,
611,19664,9669,50000,50000,50000,50000,50000,
50000,19755,9643,50000,50000,50000,50000,44811,
1185,19668,9663,50000,50000,50000,50000,44805,
54,19666,50000,50000,50000,50000,50000,44648,
50000,50000,9711,50000,50000,50000,50000,44797,
76,19662,50000,50000,50000,50000,50000,50000,
50000,19667,9682,50000,50000,50000,50000,44320,
105,19644,50000,50000,50000,50000,50000,44695,
52,50000,9665,50000,50000,50000,50000,50000,
50000,50000,9796,50000,50000,50000,50000,44420,
50000,50000,9651,50000,50000,50000,50000,44802,
1847,50000,9706,50000,50000,50000,50000,44795,
72,19657,9747,50000,50000,50000,50000,50000,
642,50000,9642,50000,50000,50000,50000,50000,
50,19886,9494,50000,50000,50000,50000,44795,
62,50000,9668,50000,50000,50000,50000,44804,
180,19936,50000,50000,50000,50000,50000,44798,
60,50000,9717,50000,50000,50000,50000,45549,
159,19666,9680,50000,50000,50000,50000,45428,
50000,19611,9744,50000,50000,50000,50000,44240,
422,50000,9665,50000,50000,50000,50000,50000,
50000,50000,9617,50000,50000,50000,50000,50000,
115,19671,9668,50000,50000,50000,50000,44797,
1381,19665,50000,50000,50000,50000,50000,50000,
55,19348,50000,50000,50000,50000,50000,50000,
350,19665,9528,50000,50000,50000,50000,44832,
395,19554,9680,50000,50000,50000,50000,44798,
570,19698,9813,50000,50000,50000,50000,44942,
50000,19679,50000,50000,50000,50000,50000,44798,
50000,19915,9635,50000,50000,50000,50000,44913,
22,19666,9269,50000,50000,50000,50000,44883,
995,50000,8505,50000,50000,50000,50000,44461,
59,19881,9666,50000,50000,50000,50000,50000,
102,19829,50000,50000,50000,50000,50000,44791,
56,50000,9350,50000,50000,50000,50000,44785,
63,19544,50000,50000,50000,50000,50000,50000,
1571,19844,9666,50000,50000,50000,50000,44790,
112,50000,9251,50000,50000,50000,50000,44792,
50000,19657,9608,50000,50000,50000,50000,44401,
64,50000,9667,50000,50000,50000,50000,50000,
618,19667,9661,50000,50000,50000,50000,44789,
160,19660,50000,50000,50000,50000,50000,50000,
187,50000,9746,50000,50000,50000,50000,44800,
46,50000,50000,50000,50000,50000,50000,50000,
104,50000,9603,50000,50000,50000,50000,50000,
309,50000,9459,50000,50000,50000,50000,44732,
50000,19863,9664,50000,50000,50000,50000,44745,
62,19691,50000,50000,50000,50000,50000,50000,
59,50000,50000,50000,50000,50000,50000,50000,
53,19668,9665,50000,50000,50000,50000,44790,
58,19864,50000,50000,50000,50000,50000,45089,
50000,19672,50000,50000,50000,50000,50000,44800,
50000,19704,9749,50000,50000,50000,50000,44134,
50000,19645,9377,50000,50000,50000,50000,44745,
309,19672,9807,50000,50000,50000,50000,50000,
171,19647,50000,50000,50000,50000,50000,50000,
145,19670,9896,50000,50000,50000,50000,44799,
50000,50000,50000,50000,50000,50000,50000,44796,
67,19736,9666,50000,50000,50000,50000,44723,
61,19662,50000,50000,50000,50000,50000,50000,
61,19690,50000,50000,50000,50000,50000,44524,
22,19666,9665,50000,50000,50000,50000,45237,
1049,19646,50000,50000,50000,50000,50000,44828,
34,50000,9673,50000,50000,50000,50000,45456,
66,19667,9209,50000,50000,50000,50000,50000,
61,19665,9678,50000,50000,50000,50000,50000,
68,19666,50000,50000,50000,50000,50000,44841,
50000,19667,9665,50000,50000,50000,50000,43722,
24,19672,50000,50000,50000,50000,50000,50000,
50000,19756,9782,50000,50000,50000,50000,44871,
138,50000,50000,50000,50000,50000,50000,44787,
50000,19666,50000,50000,50000,50000,50000,44767,
107,50000,50000,50000,50000,50000,50000,50000,
50000,50000,9903,50000,50000,50000,50000,50000,
50000,19631,50000,50000,50000,50000,50000,44698,
63,19740,9675,50000,50000,50000,50000,43615,
322,50000,9633,50000,50000,50000,50000,44836,
66,50000,9657,50000,50000,50000,50000,44794,
19,50000,9614,50000,50000,50000,50000,44798,
69,19668,9480,50000,50000,50000,50000,50000,
107,19735,9253,50000,50000,50000,50000,44807,
47,19730,50000,50000,50000,50000,50000,50000,
311,50000,50000,50000,50000,50000,50000,44817,
73,19536,9666,50000,50000,50000,50000,45093,
50000,19333,9477,50000,50000,50000,50000,44729,
34,19666,8632,50000,50000,50000,50000,44992,
71,18714,9658,50000,50000,50000,50000,50000,
56,19934,9712,50000,50000,50000,50000,50000,
64,19677,9819,50000,50000,50000,50000,44802,
831,50000,50000,50000,50000,50000,50000,44795,
136,19664,9710,50000,50000,50000,50000,50000,
435,50000,9878,50000,50000,50000,50000,44778,
256,50000,9774,50000,50000,50000,50000,50000,
50000,19639,9660,50000,50000,50000,50000,44211,
297,19000,9718,50000,50000,50000,50000,44704,
186,19213,9632,50000,50000,50000,50000,44799,
71,19654,50000,50000,50000,50000,50000,44801,
5,19666,9666,50000,50000,50000,50000,45017,
334,19688,50000,50000,50000,50000,50000,44669,
50000,50000,9672,50000,50000,50000,50000,44800,
50000,19361,9626,50000,50000,50000,50000,44929,
152,50000,50000,50000,50000,50000,50000,44798,
50000,50000,9649,50000,50000,50000,50000,44774,
50000,19643,9667,50000,50000,50000,50000,50000,
2136,50000,8082,50000,50000,50000,50000,44809,
1754,19658,9722,50000,50000,50000,50000,44409,
85,19921,50000,50000,50000,50000,50000,44776,
121,19223,9692,50000,50000,50000,50000,44833,
50000,50000,50000,50000,50000,50000,50000,45061,
1,50000,50000,50000,50000,50000,50000,44069,
65,50000,50000,50000,50000,50000,50000,44805,
50000,19429,9517,50000,50000,50000,50000,44798,
50000,19172,50000,50000,50000,50000,50000,44779,
62,50000,50000,50000,50000,50000,50000,44761,
60,19666,9671,50000,50000,50000,50000,50000,
99,50000,50000,50000,50000,50000,50000,44798,
63,19631,50000,50000,50000,50000,50000,50000,
1313,50000,9575,50000,50000,50000,50000,50000,
25,50000,9671,50000,50000,50000,50000,50000,
89,19658,50000,50000,50000,50000,50000,44786,
125,50000,50000,50000,50000,50000,50000,45034,
62,50000,9666,50000,50000,50000,50000,44687,
64,50000,9648,50000,50000,50000,50000,44801,
62,19936,9722,50000,50000,50000,50000,44724,
63,19664,50000,50000,50000,50000,50000,44800,
50000,50000,9594,50000,50000,50000,50000,44797,
50000,19673,50000,50000,50000,50000,50000,50000,
89,50000,9662,50000,50000,50000,50000,50000,
76,50000,9666,50000,50000,50000,50000,44798,
22,19664,9787,50000,50000,50000,50000,44821,
10,50000,50000,50000,50000,50000,50000,44809,
128,19074,9666,50000,50000,50000,50000,44906,
158,19414,9668,50000,50000,50000,50000,44796,
50000,50000,9767,50000,50000,50000,50000,44790,
63,50000,50000,50000,50000,50000,50000,44852,
23,50000,9297,50000,50000,50000,50000,44787,
86,50000,9201,50000,50000,50000,50000,44808,
69,50000,9798,50000,50000,50000,50000,44830,
50000,50000,50000,50000,50000,50000,50000,44793,
50000,50000,9580,50000,50000,50000,50000,44216,
75,50000,9594,50000,50000,50000,50000,50000,
371,19664,50000,50000,50000,50000,50000,43866,
44,18941,9666,50000,50000,50000,50000,44766,
1607,19592,9288,50000,50000,50000,50000,50000,
55,18914,9638,50000,50000,50000,50000,44825,
406,50000,50000,50000,50000,50000,50000,50000,
50000,19392,50000,50000,50000,50000,50000,44802,
63,50000,50000,50000,50000,50000,50000,44775,
185,19678,9666,50000,50000,50000,50000,45195,
50000,19658,9687,50000,50000,50000,50000,44824,
140,19666,9666,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,50000,
64,19148,9678,50000,50000,50000,50000,44896,
138,50000,9970,50000,50000,50000,50000,44800,
50000,18726,9670,50000,50000,50000,50000,44789,
50000,19684,9845,50000,50000,50000,50000,44797,
62,19664,9220,50000,50000,50000,50000,44796,
50000,50000,9450,50000,50000,50000,50000,44764,
265,19534,9672,50000,50000,50000,50000,45480,
50000,19732,50000,50000,50000,50000,50000,44930,
175,19778,9644,50000,50000,50000,50000,44791,
68,50000,9662,50000,50000,50000,50000,44346,
194,19666,9666,50000,50000,50000,50000,44798,
50000,50000,9648,50000,50000,50000,50000,44783,
50,19534,50000,50000,50000,50000,50000,44808,
194,50000,9664,50000,50000,50000,50000,50000,
196,19665,50000,50000,50000,50000,50000,50000,
51,19668,8884,50000,50000,50000,50000,44771,
50000,50000,9183,50000,50000,50000,50000,44843,
50000,19741,50000,50000,50000,50000,50000,50000,
50000,19663,8097,50000,50000,50000,50000,50000,
192,19647,9668,50000,50000,50000,50000,44649,
67,19663,9665,50000,50000,50000,50000,44842,
79,50000,9669,50000,50000,50000,50000,50000,
64,19667,50000,50000,50000,50000,50000,44566,
58,19650,9467,50000,50000,50000,50000,44543,
216,19603,9663,50000,50000,50000,50000,44656,
97,19661,8265,50000,50000,50000,50000,44798,
50000,19691,9654,50000,50000,50000,50000,50000,
50000,19667,9669,50000,50000,50000,50000,50000,
50000,19956,9666,50000,50000,50000,50000,44798,
50000,19656,9665,50000,50000,50000,50000,44779,
59,19666,9346,50000,50000,50000,50000,50000,
60,19677,9675,50000,50000,50000,50000,44796,
50000,50000,9910,50000,50000,50000,50000,50000,
50000,19689,50000,50000,50000,50000,50000,50000,
44,19663,9667,50000,50000,50000,50000,50000,
44,18194,50000,50000,50000,50000,50000,44800,
488,19695,50000,50000,50000,50000,50000,44737,
50000,19702,9654,50000,50000,50000,50000,44776,
50000,19779,50000,50000,50000,50000,50000,50000,
50000,19661,9530,50000,50000,50000,50000,44798,
50000,19667,9666,50000,50000,50000,50000,45225,
63,19677,9695,50000,50000,50000,50000,50000,
127,19663,9666,50000,50000,50000,50000,44794,
61,19665,9211,50000,50000,50000,50000,50000,
201,50000,9646,50000,50000,50000,50000,50000,
60,19665,50000,50000,50000,50000,50000,50000,
27,19586,9444,50000,50000,50000,50000,44532,
63,19339,9668,50000,50000,50000,50000,44793,
50000,50000,9569,50000,50000,50000,50000,44798,
101,50000,9689,50000,50000,50000,50000,44812,
50000,50000,9675,50000,50000,50000,50000,50000,
378,19571,9685,50000,50000,50000,50000,44798,
50000,50000,9673,50000,50000,50000,50000,44971,
