0,0,0,0,0,11878,0
0,0,0,0,0,11899,0
0,0,0,0,0,11910,0
0,0,0,0,0,11921,0
0,0,0,0,0,11926,0
0,0,0,0,0,12013,0
0,0,0,0,0,12027,0
0,0,0,0,0,12028,0
0,0,0,0,0,12058,0
0,0,0,0,0,12063,0
0,0,0,0,0,12103,0
0,0,0,0,0,12136,0
0,0,0,0,0,12141,0
0,0,0,0,0,12157,0
0,0,0,0,0,12159,0
0,0,0,0,0,12199,0
0,0,0,0,0,12239,0
0,0,0,0,0,12262,0
0,0,0,0,0,12268,0
0,0,0,0,0,12280,0
0,0,0,0,0,12299,0
0,0,0,0,0,12324,0
0,0,0,0,0,12327,0
0,0,0,0,0,12329,0
0,0,0,0,0,12343,0
0,0,0,0,0,12388,0
0,0,0,0,0,12393,0
0,0,0,0,0,12399,0
0,0,0,0,0,12402,0
0,0,0,0,0,12404,0
0,0,0,0,0,12406,0
0,0,0,0,0,12407,0
0,0,0,0,0,12414,0
0,0,0,0,0,12417,0
0,0,0,0,0,12422,0
0,0,0,0,0,12427,0
0,0,0,0,0,12428,0
0,0,0,0,0,12434,0
0,0,0,0,0,12436,0
0,0,0,0,0,12441,0
0,0,0,0,0,12445,0
0,0,0,0,0,12453,0
0,0,0,0,0,12454,0
0,0,0,0,0,12455,0
0,0,0,0,0,12456,0
0,0,0,0,0,12457,0
0,0,0,0,0,12458,0
0,0,0,0,0,12459,0
0,0,0,0,0,12460,0
0,0,0,0,0,12465,0
0,0,0,0,0,12466,0
0,0,0,0,0,12471,0
0,0,0,0,0,12476,0
0,0,0,0,0,12477,0
0,0,0,0,0,12480,0
0,0,0,0,0,12482,0
0,0,0,0,0,12483,0
0,0,0,0,0,12484,0
0,0,0,0,0,12489,0
0,0,0,0,0,12494,0
0,0,0,0,0,12500,0
0,0,0,0,0,12507,0
0,0,0,0,0,12510,0
0,0,0,0,0,12519,0
0,0,0,0,0,12536,0
0,0,0,0,0,12548,0
0,0,0,0,0,12569,0
0,0,0,0,0,12575,0
0,0,0,0,0,12577,0
0,0,0,0,0,12579,0
0,0,0,0,0,12595,0
0,0,0,0,0,12603,0
0,0,0,0,0,12608,0
0,0,0,0,0,12625,0
0,0,0,0,0,12630,0
0,0,0,0,0,12670,0
0,0,0,0,0,12676,0
0,0,0,0,0,12693,0
0,0,0,0,0,12703,0
0,0,0,0,0,12720,0
0,0,0,0,0,12721,0
0,0,0,0,0,12724,0
0,0,0,0,0,12739,0
0,0,0,0,0,12771,0
0,0,0,0,0,12784,0
0,0,0,0,0,12787,0
0,0,0,0,0,12800,0
0,0,0,0,0,12811,0
0,0,0,0,0,12873,0
0,0,0,0,0,12880,0
0,0,0,0,0,12903,0
0,0,0,0,0,12917,0
0,0,0,0,0,12925,0
0,0,0,0,0,12968,0
0,0,0,0,0,12995,0
0,0,0,0,0,13012,0
0,0,0,0,0,13018,0
0,0,0,0,0,13056,0
0,0,0,0,0,13060,0
0,0,0,0,0,13064,0
0,0,0,0,0,13072,0
0,0,0,0,0,13089,0
0,0,0,0,0,13093,0
0,0,0,0,0,13118,0
0,0,0,0,0,13121,0
0,0,0,0,0,13146,0
0,0,0,0,0,13195,0
0,0,0,0,0,13202,0
0,0,0,0,0,13318,0
0,0,0,0,0,13323,0
0,0,0,0,0,13350,0
0,0,0,0,0,13364,0
0,0,0,0,0,13379,0
0,0,0,0,0,13434,0
0,0,0,0,0,13445,0
0,0,0,0,0,13495,0
0,0,0,0,0,13519,0
0,0,0,0,0,13585,0
0,0,0,0,0,13681,0
0,0,0,0,0,13705,0
0,0,0,0,0,13771,0
0,0,0,0,0,13789,0
0,0,0,0,0,13798,0
0,0,0,0,0,13863,0
0,0,0,0,0,13962,0
0,0,0,0,0,14086,0
0,0,0,0,0,14183,0
0,0,0,0,0,14346,0
0,0,0,0,0,14361,0
0,0,0,0,0,14423,0
0,0,0,0,0,14505,0
0,0,0,0,0,14515,0
0,0,0,0,0,14531,0
0,0,0,0,0,14590,0
0,0,0,0,0,14672,0
0,0,0,0,0,14683,0
0,0,0,0,0,14687,0
0,0,0,0,0,14695,0
0,0,0,0,0,14814,0
0,0,0,0,0,14824,0
0,0,0,0,0,14908,0
0,0,0,0,0,14926,0
0,0,0,0,0,14977,0
0,0,0,0,0,15094,0
0,0,0,0,0,15138,0
0,0,0,0,0,15141,0
0,0,0,0,0,15144,0
0,0,0,0,0,15302,0
0,0,0,0,0,15312,0
0,0,0,0,0,15452,0
0,0,0,0,0,15493,0
0,0,0,0,0,15542,0
0,0,0,0,0,15588,0
0,0,0,0,0,15623,0
0,0,0,0,0,15645,0
0,0,0,0,0,15653,0
0,0,0,0,0,15813,0
0,0,0,0,0,15895,0
0,0,0,0,0,15924,0
0,0,0,0,0,15942,0
0,0,0,0,0,15947,0
0,0,0,0,0,15975,0
0,0,0,0,0,16007,0
0,0,0,0,0,16016,0
0,0,0,0,0,16024,0
0,0,0,0,0,1605,0
0,0,0,0,0,16118,0
0,0,0,0,0,16160,0
0,0,0,0,0,16191,0
0,0,0,0,0,16201,0
0,0,0,0,0,16224,0
0,0,0,0,0,16255,0
0,0,0,0,0,1627,0
0,0,0,0,0,1694,0
0,0,0,0,0,1783,0
0,0,0,0,0,1809,0
0,0,0,0,0,1824,0
0,0,0,0,0,1826,0
0,0,0,0,0,1898,0
0,0,0,0,0,1967,0
0,0,0,0,0,1999,0
0,0,0,0,0,2035,0
0,0,0,0,0,2068,0
0,0,0,0,0,2079,0
0,0,0,0,0,2105,0
0,0,0,0,0,2133,0
0,0,0,0,0,2222,0
0,0,0,0,0,2271,0
0,0,0,0,0,2307,0
0,0,0,0,0,2310,0
0,0,0,0,0,2353,0
0,0,0,0,0,2380,0
0,0,0,0,0,2390,0
0,0,0,0,0,2419,0
0,0,0,0,0,24743,0
0,0,0,0,0,2476,0
0,0,0,0,0,24800,0
0,0,0,0,0,24836,0
0,0,0,0,0,24848,0
0,0,0,0,0,24873,0
0,0,0,0,0,24875,0
0,0,0,0,0,24883,0
0,0,0,0,0,2490,0
0,0,0,0,0,24905,0
0,0,0,0,0,24971,0
0,0,0,0,0,2504,0
0,0,0,0,0,25053,0
0,0,0,0,0,25096,0
0,0,0,0,0,25141,0
0,0,0,0,0,25256,0
0,0,0,0,0,25352,0
0,0,0,0,0,25356,0
0,0,0,0,0,25396,0
0,0,0,0,0,25410,0
0,0,0,0,0,2542,0
0,0,0,0,0,25433,0
0,0,0,0,0,25556,0
0,0,0,0,0,25576,0
0,0,0,0,0,25749,0
0,0,0,0,0,25789,0
0,0,0,0,0,25823,0
0,0,0,0,0,25862,0
0,0,0,0,0,25881,0
0,0,0,0,0,25885,0
0,0,0,0,0,26013,0
0,0,0,0,0,26099,0
0,0,0,0,0,26156,0
0,0,0,0,0,26189,0
0,0,0,0,0,26232,0
0,0,0,0,0,26246,0
0,0,0,0,0,26284,0
0,0,0,0,0,26305,0
0,0,0,0,0,26343,0
0,0,0,0,0,26355,0
0,0,0,0,0,26389,0
0,0,0,0,0,26390,0
0,0,0,0,0,26493,0
0,0,0,0,0,2657,0
0,0,0,0,0,26618,0
0,0,0,0,0,26633,0
0,0,0,0,0,26643,0
0,0,0,0,0,26650,0
0,0,0,0,0,26671,0
0,0,0,0,0,2671,0
0,0,0,0,0,26719,0
0,0,0,0,0,26728,0
0,0,0,0,0,26754,0
0,0,0,0,0,26822,0
0,0,0,0,0,26853,0
0,0,0,0,0,26882,0
0,0,0,0,0,26896,0
0,0,0,0,0,26929,0
0,0,0,0,0,26936,0
0,0,0,0,0,26945,0
0,0,0,0,0,26948,0
0,0,0,0,0,26979,0
0,0,0,0,0,26995,0
0,0,0,0,0,27082,0
0,0,0,0,0,27112,0
0,0,0,0,0,27148,0
0,0,0,0,0,27170,0
0,0,0,0,0,27203,0
0,0,0,0,0,27215,0
0,0,0,0,0,27230,0
0,0,0,0,0,27256,0
0,0,0,0,0,27265,0
0,0,0,0,0,27266,0
0,0,0,0,0,27305,0
0,0,0,0,0,27334,0
0,0,0,0,0,27338,0
0,0,0,0,0,27349,0
0,0,0,0,0,27358,0
0,0,0,0,0,27361,0
0,0,0,0,0,27371,0
0,0,0,0,0,27385,0
0,0,0,0,0,27387,0
0,0,0,0,0,27410,0
0,0,0,0,0,27418,0
0,0,0,0,0,27424,0
0,0,0,0,0,27432,0
0,0,0,0,0,27450,0
0,0,0,0,0,27451,0
0,0,0,0,0,27456,0
0,0,0,0,0,27461,0
0,0,0,0,0,27463,0
0,0,0,0,0,27469,0
0,0,0,0,0,27473,0
0,0,0,0,0,27483,0
0,0,0,0,0,27490,0
0,0,0,0,0,27492,0
0,0,0,0,0,27495,0
0,0,0,0,0,27499,0
0,0,0,0,0,2750,0
0,0,0,0,0,27503,0
0,0,0,0,0,27505,0
0,0,0,0,0,27510,0
0,0,0,0,0,27513,0
0,0,0,0,0,27515,0
0,0,0,0,0,27516,0
0,0,0,0,0,27518,0
0,0,0,0,0,27520,0
0,0,0,0,0,27525,0
0,0,0,0,0,27526,0
0,0,0,0,0,27535,0
0,0,0,0,0,27537,0
0,0,0,0,0,27539,0
0,0,0,0,0,27544,0
0,0,0,0,0,27545,0
0,0,0,0,0,27555,0
0,0,0,0,0,27556,0
0,0,0,0,0,27557,0
0,0,0,0,0,27558,0
0,0,0,0,0,27578,0
0,0,0,0,0,27580,0
0,0,0,0,0,27586,0
0,0,0,0,0,27588,0
0,0,0,0,0,27593,0
0,0,0,0,0,27627,0
0,0,0,0,0,27636,0
0,0,0,0,0,27638,0
0,0,0,0,0,27639,0
0,0,0,0,0,27645,0
0,0,0,0,0,27651,0
0,0,0,0,0,27654,0
0,0,0,0,0,27664,0
0,0,0,0,0,27675,0
0,0,0,0,0,27681,0
0,0,0,0,0,27684,0
0,0,0,0,0,27687,0
0,0,0,0,0,27708,0
0,0,0,0,0,27710,0
0,0,0,0,0,27712,0
0,0,0,0,0,27718,0
0,0,0,0,0,27726,0
0,0,0,0,0,2775,0
0,0,0,0,0,27775,0
0,0,0,0,0,27777,0
0,0,0,0,0,27811,0
0,0,0,0,0,27818,0
0,0,0,0,0,27821,0
0,0,0,0,0,27840,0
0,0,0,0,0,27848,0
0,0,0,0,0,27857,0
0,0,0,0,0,27877,0
0,0,0,0,0,27882,0
0,0,0,0,0,27883,0
0,0,0,0,0,27886,0
0,0,0,0,0,27898,0
0,0,0,0,0,27941,0
0,0,0,0,0,27953,0
0,0,0,0,0,27975,0
0,0,0,0,0,27977,0
0,0,0,0,0,27984,0
0,0,0,0,0,27991,0
0,0,0,0,0,28013,0
0,0,0,0,0,28014,0
0,0,0,0,0,28028,0
0,0,0,0,0,28127,0
0,0,0,0,0,28130,0
0,0,0,0,0,28142,0
0,0,0,0,0,28148,0
0,0,0,0,0,28154,0
0,0,0,0,0,28155,0
0,0,0,0,0,28157,0
0,0,0,0,0,28164,0
0,0,0,0,0,28203,0
0,0,0,0,0,28206,0
0,0,0,0,0,28212,0
0,0,0,0,0,28214,0
0,0,0,0,0,28217,0
0,0,0,0,0,28274,0
0,0,0,0,0,28275,0
0,0,0,0,0,28276,0
0,0,0,0,0,28294,0
0,0,0,0,0,28340,0
0,0,0,0,0,28479,0
0,0,0,0,0,28543,0
0,0,0,0,0,28580,0
0,0,0,0,0,28611,0
0,0,0,0,0,28613,0
0,0,0,0,0,28614,0
0,0,0,0,0,28680,0
0,0,0,0,0,28693,0
0,0,0,0,0,28710,0
0,0,0,0,0,28730,0
0,0,0,0,0,28743,0
0,0,0,0,0,28813,0
0,0,0,0,0,28854,0
0,0,0,0,0,28859,0
0,0,0,0,0,28894,0
0,0,0,0,0,28897,0
0,0,0,0,0,28928,0
0,0,0,0,0,28930,0
0,0,0,0,0,28963,0
0,0,0,0,0,28965,0
0,0,0,0,0,28968,0
0,0,0,0,0,29022,0
0,0,0,0,0,29025,0
0,0,0,0,0,29063,0
0,0,0,0,0,29150,0
0,0,0,0,0,29180,0
0,0,0,0,0,29186,0
0,0,0,0,0,29231,0
0,0,0,0,0,29239,0
0,0,0,0,0,29248,0
0,0,0,0,0,29267,0
0,0,0,0,0,29298,0
0,0,0,0,0,29302,0
0,0,0,0,0,29313,0
0,0,0,0,0,29331,0
0,0,0,0,0,2936,0
0,0,0,0,0,29374,0
0,0,0,0,0,29381,0
0,0,0,0,0,29440,0
0,0,0,0,0,29510,0
0,0,0,0,0,29512,0
0,0,0,0,0,29513,0
0,0,0,0,0,29534,0
0,0,0,0,0,29563,0
0,0,0,0,0,29589,0
0,0,0,0,0,29590,0
0,0,0,0,0,29604,0
0,0,0,0,0,2963,0
0,0,0,0,0,29633,0
0,0,0,0,0,29642,0
0,0,0,0,0,29683,0
0,0,0,0,0,29700,0
0,0,0,0,0,29712,0
0,0,0,0,0,29722,0
0,0,0,0,0,29736,0
0,0,0,0,0,29743,0
0,0,0,0,0,29746,0
0,0,0,0,0,29765,0
0,0,0,0,0,29771,0
0,0,0,0,0,29802,0
0,0,0,0,0,29803,0
0,0,0,0,0,29824,0
0,0,0,0,0,29840,0
0,0,0,0,0,2985,0
0,0,0,0,0,29878,0
0,0,0,0,0,29891,0
0,0,0,0,0,29896,0
0,0,0,0,0,29909,0
0,0,0,0,0,29922,0
0,0,0,0,0,29944,0
0,0,0,0,0,29962,0
0,0,0,0,0,29968,0
0,0,0,0,0,29969,0
0,0,0,0,0,29976,0
0,0,0,0,0,30001,0
0,0,0,0,0,30013,0
0,0,0,0,0,30020,0
0,0,0,0,0,30024,0
0,0,0,0,0,30026,0
0,0,0,0,0,3003,0
0,0,0,0,0,30036,0
0,0,0,0,0,30038,0
0,0,0,0,0,30047,0
0,0,0,0,0,30051,0
0,0,0,0,0,30094,0
0,0,0,0,0,30101,0
0,0,0,0,0,30104,0
0,0,0,0,0,30108,0
0,0,0,0,0,30111,0
0,0,0,0,0,30116,0
0,0,0,0,0,30133,0
0,0,0,0,0,30139,0
0,0,0,0,0,30145,0
0,0,0,0,0,30150,0
0,0,0,0,0,30156,0
0,0,0,0,0,30158,0
0,0,0,0,0,30160,0
0,0,0,0,0,30161,0
0,0,0,0,0,30178,0
0,0,0,0,0,30179,0
0,0,0,0,0,30184,0
0,0,0,0,0,30186,0
0,0,0,0,0,30189,0
0,0,0,0,0,30190,0
0,0,0,0,0,30191,0
0,0,0,0,0,30193,0
0,0,0,0,0,30194,0
0,0,0,0,0,30195,0
0,0,0,0,0,30197,0
0,0,0,0,0,30198,0
0,0,0,0,0,30203,0
0,0,0,0,0,30206,0
0,0,0,0,0,30224,0
0,0,0,0,0,30227,0
0,0,0,0,0,30235,0
0,0,0,0,0,30242,0
0,0,0,0,0,30258,0
0,0,0,0,0,30261,0
0,0,0,0,0,30265,0
0,0,0,0,0,30269,0
0,0,0,0,0,30276,0
0,0,0,0,0,30279,0
0,0,0,0,0,30287,0
0,0,0,0,0,30290,0
0,0,0,0,0,30297,0
0,0,0,0,0,30313,0
0,0,0,0,0,30317,0
0,0,0,0,0,30320,0
0,0,0,0,0,30328,0
0,0,0,0,0,30335,0
0,0,0,0,0,30346,0
0,0,0,0,0,30357,0
0,0,0,0,0,3036,0
0,0,0,0,0,30422,0
0,0,0,0,0,30434,0
0,0,0,0,0,30442,0
0,0,0,0,0,30448,0
0,0,0,0,0,30481,0
0,0,0,0,0,30546,0
0,0,0,0,0,30559,0
0,0,0,0,0,30561,0
0,0,0,0,0,30580,0
0,0,0,0,0,30590,0
0,0,0,0,0,30661,0
0,0,0,0,0,30665,0
0,0,0,0,0,30681,0
0,0,0,0,0,30707,0
0,0,0,0,0,30708,0
0,0,0,0,0,30740,0
0,0,0,0,0,30761,0
0,0,0,0,0,30770,0
0,0,0,0,0,30781,0
0,0,0,0,0,30788,0
0,0,0,0,0,30810,0
0,0,0,0,0,30820,0
0,0,0,0,0,30822,0
0,0,0,0,0,30837,0
0,0,0,0,0,30880,0
0,0,0,0,0,30938,0
0,0,0,0,0,30945,0
0,0,0,0,0,30947,0
0,0,0,0,0,30964,0
0,0,0,0,0,30989,0
0,0,0,0,0,30999,0
0,0,0,0,0,31037,0
0,0,0,0,0,31042,0
0,0,0,0,0,3112,0
0,0,0,0,0,31292,0
0,0,0,0,0,31348,0
0,0,0,0,0,3135,0
0,0,0,0,0,31351,0
0,0,0,0,0,31353,0
0,0,0,0,0,31417,0
0,0,0,0,0,31560,0
0,0,0,0,0,31581,0
0,0,0,0,0,31589,0
0,0,0,0,0,31597,0
0,0,0,0,0,31658,0
0,0,0,0,0,31694,0
0,0,0,0,0,31710,0
0,0,0,0,0,31718,0
0,0,0,0,0,31772,0
0,0,0,0,0,3181,0
0,0,0,0,0,31834,0
0,0,0,0,0,31977,0
0,0,0,0,0,3198,0
0,0,0,0,0,32001,0
0,0,0,0,0,32089,0
0,0,0,0,0,32140,0
0,0,0,0,0,32143,0
0,0,0,0,0,32148,0
0,0,0,0,0,32285,0
0,0,0,0,0,32291,0
0,0,0,0,0,32487,0
0,0,0,0,0,32494,0
0,0,0,0,0,3261,0
0,0,0,0,0,32705,0
0,0,0,0,0,32708,0
0,0,0,0,0,32709,0
0,0,0,0,0,32757,0
0,0,0,0,0,32786,0
0,0,0,0,0,32809,0
0,0,0,0,0,3287,0
0,0,0,0,0,3327,0
0,0,0,0,0,3333,0
0,0,0,0,0,3388,0
0,0,0,0,0,3449,0
0,0,0,0,0,3465,0
0,0,0,0,0,3497,0
0,0,0,0,0,3529,0
0,0,0,0,0,3555,0
0,0,0,0,0,3647,0
0,0,0,0,0,3654,0
0,0,0,0,0,3679,0
0,0,0,0,0,3768,0
0,0,0,0,0,3854,0
0,0,0,0,0,3893,0
0,0,0,0,0,3948,0
0,0,0,0,0,4047,0
0,0,0,0,0,40514,0
0,0,0,0,0,40535,0
0,0,0,0,0,40550,0
0,0,0,0,0,40612,0
0,0,0,0,0,40706,0
0,0,0,0,0,40757,0
0,0,0,0,0,40767,0
0,0,0,0,0,40935,0
0,0,0,0,0,41029,0
0,0,0,0,0,41064,0
0,0,0,0,0,41087,0
0,0,0,0,0,41111,0
0,0,0,0,0,41124,0
0,0,0,0,0,41143,0
0,0,0,0,0,41171,0
0,0,0,0,0,41188,0
0,0,0,0,0,41206,0
