66,19668,9667,47514,37517,27515,17515,
63,19645,9663,47515,37513,27513,17603,
63,19664,9620,47484,37515,27515,17515,
63,19666,9664,47515,37515,27515,17509,
63,19667,9667,47515,37515,27518,17516,
72,19671,9666,47513,37515,27514,17517,
62,19667,9668,50000,50000,27515,17515,
62,19666,9668,47501,37515,27512,17515,
57,19635,9671,47514,37514,27515,17515,
65,19667,9666,47514,37516,27515,17515,
71,19667,9663,47515,37515,27516,17515,
63,19666,9664,47514,37515,27516,17515,
113,19667,9666,47514,37515,27515,17510,
63,19666,9664,47524,37513,27519,17515,
63,19666,9661,47530,37515,27513,17518,
64,19666,9665,47514,37516,27515,17513,
63,19667,9666,47515,37515,27515,17516,
64,19666,9664,47515,37517,27505,17515,
63,19666,9663,47524,37520,27515,17515,
63,19666,9668,47515,37515,27514,17553,
63,19667,9666,47514,37516,27517,17515,
63,19669,9654,50000,37515,27508,17515,
62,19668,9666,47515,37514,27517,17513,
60,19667,9666,47522,37515,27515,17513,
64,19668,9666,47515,37516,27514,17513,
14,19660,9667,47517,37514,27512,17515,
44,19663,9666,47516,37515,27515,17510,
63,19665,9666,47515,37515,27514,17515,
63,19666,9664,47515,37528,27515,17520,
62,19666,9665,50000,37515,50000,17512,
63,19663,9666,47521,37508,27518,17515,
62,19667,9666,47514,37515,27515,17515,
63,19666,9666,47517,37517,27515,17516,
63,19666,9665,47516,37515,27519,17514,
62,19666,9666,47515,37515,27515,17511,
64,19666,9666,47515,37516,27513,17515,
65,19670,9666,47516,37507,27515,17538,
63,19666,9666,47514,37512,27517,17517,
64,19664,9666,47511,37511,27515,17516,
63,19666,9666,47515,37515,27515,17513,
63,19667,9666,47517,37526,27518,17516,
63,19674,9664,47510,37516,27515,17515,
72,19661,9669,47515,37515,27512,17515,
62,19666,9671,47515,37515,27512,17515,
63,19666,9667,47515,37515,27515,17515,
63,19666,9626,47515,37512,27515,17517,
63,19667,9666,47515,37516,27515,17515,
72,19666,9665,47515,37513,27516,17524,
63,19654,9666,47509,37515,27513,17517,
65,19666,9667,47517,37494,27513,17515,
63,19665,9661,47514,37515,27515,17515,
63,19666,9667,47516,37515,27515,17516,
66,19664,9666,47515,37514,27513,17517,
58,19666,9666,47515,37515,27514,17515,
60,19667,9664,47515,37516,27518,17516,
64,19666,9666,47517,37514,27517,17514,
62,19666,9712,47509,37511,27515,17515,
60,19665,9669,47514,37513,27513,17521,
59,19659,9660,47515,37519,27515,17515,
70,19668,9666,47517,37515,27515,17514,
26,19666,9676,47515,37514,27515,17514,
63,19674,9666,47518,37480,27522,17515,
64,19666,9664,47514,37515,27467,17515,
59,19666,9668,47510,37516,27515,17515,
64,19666,9666,47513,37515,27516,17516,
53,19668,9666,47515,37511,27515,17523,
57,19665,9664,47549,37515,27515,17520,
63,19666,9665,47513,37514,27515,17519,
60,19670,9666,47511,37516,27514,17536,
64,19668,9665,47515,37463,27516,17512,
63,19666,50000,47506,37514,27514,17514,
61,19666,9669,47522,37514,27516,17515,
63,19670,9666,47520,37515,27513,17515,
63,19666,9673,47515,37515,27515,17514,
63,19666,9657,47516,37514,27510,17515,
63,19661,9665,47513,37515,27515,17515,
63,19666,9666,47515,37517,27515,17514,
71,19669,9666,47583,37514,27518,17515,
63,19666,9666,47508,37515,27514,17515,
66,19666,9667,47518,37515,27515,17519,
63,19666,9666,47515,37516,27516,17516,
64,19664,9665,47514,37515,27519,17515,
63,19663,9670,47514,37515,27515,17515,
63,19662,9662,47511,37503,27515,17515,
63,19664,9666,47510,37515,27516,17514,
63,19666,9666,47515,37512,27515,17508,
80,19666,9683,47516,37515,27515,17515,
63,19666,9659,47516,37514,27509,17515,
64,19665,9666,47515,37485,27515,17515,
63,19667,9666,47515,37517,27522,17515,
50000,19660,9666,47517,37515,27515,17515,
51,19666,9666,47498,37504,27515,17517,
69,19666,9667,47515,37516,27518,17515,
63,19662,9667,47515,37515,27515,17515,
64,19666,9666,47487,37514,27515,17514,
64,19666,9668,47512,37516,27515,17518,
62,19666,9670,47516,37529,27514,17519,
64,19676,9668,47518,37515,27514,17515,
62,19665,9667,47516,37514,27516,17515,
59,19667,9668,47513,37515,27515,17515,
64,19665,9667,50000,37495,27515,17515,
62,19661,9665,47515,37517,27515,17515,
64,19665,9666,47514,37514,27533,17515,
50,19667,9664,47508,37485,27515,17515,
63,19666,9666,47511,37515,27515,17515,
63,19669,9666,47515,37509,27515,17514,
63,19668,9666,47511,37515,27515,17516,
65,19668,9666,47517,37515,27516,17517,
64,19669,9670,47519,37515,27515,17512,
63,19668,9666,47514,37425,27515,17516,
58,19662,9666,47515,37516,27513,17513,
56,19666,9649,47541,37515,27509,17519,
63,19666,9650,47514,37515,27515,17516,
50,19668,9664,47515,37515,27555,17515,
62,19666,9667,47515,37515,27515,17512,
92,19667,9664,47515,37515,50000,17516,
63,19666,9674,47515,37515,27515,17515,
63,19666,9665,47515,37515,27524,17515,
64,19666,9666,47516,37516,27616,17514,
63,19670,9666,47520,37515,27515,17515,
66,19673,9665,47514,37514,27516,17522,
63,19658,9666,47505,37515,27515,17515,
58,50000,9664,47515,37508,27514,17515,
63,19666,9666,47515,37515,27514,17515,
62,19666,9666,47516,37515,27468,17515,
63,19664,9668,47516,37518,27515,17515,
63,19667,9667,47526,37515,27515,17512,
67,19667,9666,47512,37517,27516,17506,
63,19672,9661,47513,37514,27512,17515,
61,19666,9666,47515,37516,27520,17515,
63,19667,9666,50000,37516,27514,17514,
63,19665,9666,47514,37527,27514,17515,
63,19664,9665,47508,37516,27516,17518,
15,19666,9666,47516,37515,27515,17516,
62,19666,9663,47520,37518,27517,17509,
63,19666,9667,47516,37514,27519,17516,
62,19666,9659,47515,37516,27515,17501,
64,19666,9670,47518,37516,27515,17515,
63,19659,9666,47425,37516,27516,17514,
61,19660,9666,47504,37515,27515,17516,
63,19700,9666,47515,37515,27518,17511,
60,19664,9664,47520,37515,27515,17516,
56,19667,9665,47518,37514,27514,17514,
62,19668,9669,47518,37517,27515,17507,
62,19665,9666,47515,37514,27518,17515,
63,19670,9666,47516,50000,27531,17517,
65,19664,9666,47515,37514,27535,17516,
64,19655,9666,47516,37516,27516,17513,
64,19666,9666,47519,37518,27504,17516,
63,19632,9665,47515,37513,27520,17515,
62,19667,9670,47514,37504,27516,17514,
63,19667,9668,47515,37515,50000,17517,
63,19665,9667,47515,37515,27505,17515,
63,19664,9666,47519,37514,27522,17513,
65,19669,9666,47514,37515,27515,17515,
63,19647,9668,47513,37514,27515,17515,
63,19677,9666,47516,37515,27516,17516,
61,19666,9650,47479,37516,27515,17519,
63,19667,9659,47515,37501,27515,17531,
63,19666,9665,47517,37515,27515,17514,
65,19666,9667,47515,37494,27515,17515,
63,19666,9654,47515,37515,27518,17515,
68,19666,9666,47487,37536,27517,17515,
63,19666,9666,47515,37515,27506,17515,
62,19673,9668,47528,37515,27515,17511,
63,19666,9666,47511,37518,27515,17516,
69,19666,9665,47515,37515,27518,17514,
63,19667,9668,47514,37514,27515,17518,
63,19654,50000,47509,37515,27514,17514,
60,19665,9666,47527,37508,27511,17515,
63,19666,9666,47515,37520,27515,17515,
63,19666,9675,47515,37517,27516,17516,
63,19668,9666,47522,37514,27522,17516,
61,19667,9666,47514,37502,27507,17515,
65,19664,9645,47514,37516,27516,17516,
63,19666,9667,47520,37517,27514,17515,
50,19662,9655,47515,37516,27515,17514,
63,19665,9667,47513,37509,27515,17515,
64,19664,9670,47513,37503,27514,17516,
62,19666,9666,47515,37515,27517,17521,
70,19663,9664,47515,37516,27518,17510,
65,19668,9666,47515,37515,27515,17515,
71,19701,9667,47515,37514,27513,17514,
63,19666,9666,47514,37515,27515,17523,
63,19702,9665,47515,37514,27518,17515,
63,19666,9666,47515,37515,27514,17515,
62,19671,9667,47516,37515,27515,17514,
64,19661,9667,47517,37515,27507,17515,
49,19668,9666,47515,37515,27515,17516,
63,19666,9667,47517,37513,27515,17516,
49,19666,9658,47515,37514,27510,17514,
88,19666,9666,47510,37515,27525,17517,
63,19665,9666,47508,50000,27514,17510,
62,19666,9667,47515,37511,27514,17513,
62,19666,9665,47515,37512,27515,17516,
63,19660,9666,47515,37518,27515,17517,
59,19667,50000,47515,37515,27515,17515,
62,19693,9665,47507,37514,27514,17515,
64,19665,9670,47515,37516,27514,17509,
