81,50000,50000,50000,33957,50000,
50000,19853,9666,42497,33739,24000,
60,19612,50000,44054,33857,22159,
9,19672,9940,45032,50000,50000,
61,50000,9711,43998,33452,50000,
50000,50000,9880,43994,50000,50000,
50000,50000,9990,43914,34083,23988,
50000,19648,50000,50000,50000,50000,
1285,19676,9663,43994,50000,22784,
92,19390,50000,43443,32294,50000,
66,19664,50000,50000,50000,50000,
245,19646,50000,44097,34074,50000,
50000,19468,50000,44006,50000,50000,
739,19669,9590,43985,34030,50000,
359,50000,50000,43997,33952,50000,
265,19151,50000,44227,33923,50000,
60,50000,50000,43994,34031,23590,
50000,50000,9593,50000,50000,25388,
63,19625,50000,44114,33935,24222,
50000,19680,9664,44952,50000,50000,
50000,19746,9522,44001,50000,23115,
359,50000,9690,43804,50000,50000,
543,19668,9740,44003,50000,23995,
178,19664,50000,43994,50000,24909,
63,50000,50000,44011,34208,50000,
24,50000,50000,43367,34410,23972,
50000,50000,50000,43974,50000,23869,
55,50000,9666,50000,33994,23996,
59,50000,50000,50000,50000,50000,
65,19577,7656,43495,50000,50000,
63,19497,50000,42473,33839,24068,
50000,50000,50000,43619,34042,23976,
50000,19665,9698,43987,35251,24421,
1710,19604,9818,50000,50000,50000,
63,19667,9626,50000,34073,50000,
53,50000,9399,44043,50000,23333,
50000,19665,9655,50000,34019,23976,
1690,50000,9712,44092,35905,50000,
50000,50000,50000,50000,34884,24003,
62,50000,50000,50000,33989,23969,
1174,50000,50000,43998,34179,23670,
50000,50000,50000,50000,50000,23926,
779,50000,50000,50000,50000,23248,
2991,50000,9666,44967,33994,23957,
55,50000,50000,50000,33935,23995,
48,19277,50000,50000,34557,24058,
116,19666,9730,44209,33931,23995,
50000,19666,50000,50000,50000,50000,
69,50000,9535,43547,50000,24355,
1254,50000,9241,50000,50000,23995,
54,19821,9655,43994,50000,24645,
2828,19493,9784,44004,34189,50000,
326,19673,50000,44417,50000,24010,
6,50000,9433,50000,50000,24167,
50000,19796,9673,50000,34672,23999,
50000,50000,9624,44003,33891,50000,
50000,50000,8515,43996,33440,50000,
59,50000,50000,45874,50000,50000,
14,19533,50000,50000,33983,23549,
62,50000,9667,43995,34001,50000,
50000,50000,9912,50000,50000,50000,
60,50000,9679,43991,33902,50000,
44,19691,50000,43994,34594,23985,
71,19478,50000,43898,33993,50000,
50000,50000,50000,50000,34000,50000,
63,50000,9656,43990,34528,50000,
39,19316,9902,44032,33757,23991,
50000,19657,9581,43874,50000,23669,
36,19099,9667,50000,34012,24038,
50000,50000,9956,50000,50000,24011,
65,17745,9907,50000,34012,23989,
883,19661,50000,50000,34041,50000,
8,50000,50000,50000,35212,23914,
63,19673,7743,44024,33683,50000,
50000,19166,50000,50000,50000,50000,
423,50000,9573,50000,50000,50000,
27,50000,50000,50000,33704,24659,
50000,19099,9664,43919,50000,50000,
68,50000,9670,50000,33983,23936,
64,19887,50000,43811,50000,24049,
49,50000,9619,50000,50000,50000,
63,19718,7726,50000,33840,24015,
71,50000,8789,43991,33969,23990,
61,50000,50000,50000,33973,50000,
2263,50000,50000,44070,50000,50000,
60,50000,50000,44027,50000,24508,
806,19971,9661,44011,33998,23140,
50000,19640,9225,44008,35673,23595,
63,19597,50000,44068,50000,50000,
154,50000,9677,50000,35721,23975,
50000,50000,9675,50000,33966,50000,
761,19702,50000,50000,33353,23993,
65,19681,50000,50000,50000,50000,
103,19677,50000,43994,34007,25012,
82,50000,50000,50000,50000,23908,
63,19664,50000,50000,34001,24304,
55,50000,9644,44306,50000,24044,
50000,19376,9301,43635,32917,23999,
70,50000,9573,44010,33570,50000,
50000,19642,50000,50000,50000,24545,
53,50000,8970,50000,34087,50000,
50000,19937,50000,50000,34002,24007,
37,50000,9616,43493,33994,50000,
63,19666,9765,42306,34046,24244,
1194,50000,9678,43998,50000,50000,
1534,50000,9033,44837,50000,24007,
70,19665,8478,50000,34008,22616,
27,19717,50000,50000,34013,50000,
1286,50000,50000,45406,35813,23661,
50000,19725,50000,45630,34967,50000,
50000,19668,7938,43992,33997,23987,
50000,19671,50000,43850,50000,50000,
50000,19630,9965,50000,50000,50000,
63,50000,50000,50000,50000,50000,
1711,19632,50000,43992,33990,50000,
50000,19618,50000,44131,33678,50000,
50000,19527,9666,45102,34108,50000,
63,50000,50000,42509,50000,50000,
62,19240,9664,50000,50000,24735,
90,50000,9657,50000,33987,23978,
50000,19664,8353,50000,33930,23309,
10,19668,50000,43997,34021,24023,
51,50000,50000,43996,50000,50000,
453,50000,9042,44091,33991,24032,
50000,19769,9357,44885,50000,50000,
50000,50000,9665,50000,50000,50000,
50000,50000,50000,50000,50000,24333,
152,19465,9669,50000,34032,23953,
1,50000,50000,43525,33731,24006,
50000,50000,9594,43915,33334,23997,
18,50000,50000,43415,50000,50000,
141,18293,9659,44009,50000,50000,
21,50000,9564,50000,34633,50000,
193,19650,9666,50000,33997,24130,
1228,19442,50000,50000,33929,24072,
50000,50000,50000,50000,50000,50000,
50000,19665,50000,43994,34597,50000,
64,50000,9784,50000,50000,50000,
1536,19706,50000,50000,50000,23978,
1736,50000,50000,50000,34231,24160,
167,50000,50000,43965,33990,23977,
50000,50000,50000,43217,50000,23105,
596,50000,9706,43499,50000,23881,
1111,18982,9620,50000,33996,23995,
2526,19682,9691,43984,50000,23949,
283,19830,50000,44040,32154,23996,
92,19539,50000,50000,50000,50000,
2428,19856,50000,50000,50000,24091,
86,19484,50000,50000,34069,23821,
50000,50000,8798,44023,50000,23569,
61,19649,9502,45685,33854,50000,
823,50000,50000,50000,50000,23994,
50000,19672,50000,50000,33978,23954,
100,19628,50000,43973,50000,23970,
96,19666,9515,43974,33297,50000,
50000,50000,7661,44058,34031,50000,
188,19790,50000,43988,34780,23747,
50000,50000,50000,43480,34165,50000,
50000,50000,9662,50000,50000,23975,
