259,50000,50000,50000,33958,50000,
50000,50000,9671,42139,33658,24082,
63,19602,50000,44623,33821,21801,
11,19740,50000,50000,50000,50000,
64,50000,50000,44055,33262,50000,
50000,50000,50000,44004,50000,50000,
50000,50000,50000,43901,34892,23992,
50000,19651,50000,50000,50000,50000,
50000,19776,9666,44002,50000,22426,
358,19280,50000,43249,31936,50000,
112,19666,50000,50000,50000,50000,
1455,19648,50000,45012,34824,50000,
50000,19394,50000,44147,50000,50000,
50000,19712,9571,43990,34392,50000,
2316,50000,50000,44044,33952,50000,
1569,18949,50000,46203,33913,50000,
63,50000,50000,44004,34404,23454,
50000,50000,9575,50000,50000,50000,
68,19621,50000,45235,33930,26174,
50000,19819,9667,50000,50000,50000,
50000,50000,9472,44091,50000,22798,
2313,50000,9915,43748,50000,50000,
3379,19694,50000,44111,50000,24013,
994,19666,50000,44002,50000,50000,
69,50000,50000,44203,36075,50000,
29,50000,50000,43155,50000,23977,
50000,50000,50000,43979,50000,23839,
60,50000,9674,50000,33998,24031,
63,50000,50000,50000,50000,50000,
92,19552,7244,43327,50000,50000,
72,19435,50000,42115,33797,24768,
50000,50000,50000,43492,34513,23982,
50000,19668,9981,43992,50000,50000,
50000,19591,50000,50000,50000,50000,
67,19686,9622,50000,34816,50000,
58,50000,9295,44524,50000,23121,
50000,19668,9659,50000,34281,23982,
50000,50000,50000,44962,50000,50000,
50000,50000,50000,50000,50000,24112,
67,50000,50000,50000,33993,23973,
50000,50000,50000,44054,35864,23563,
50000,50000,50000,50000,50000,23917,
50000,50000,50000,50000,50000,23036,
50000,50000,9674,50000,34006,23958,
60,50000,50000,50000,33929,24021,
54,19122,50000,50000,50000,24665,
547,19670,50000,46085,33924,24017,
50000,19674,50000,50000,50000,50000,
143,50000,9491,43403,50000,50000,
50000,50000,9075,50000,50000,24017,
60,50000,9659,44000,50000,50000,
50000,19430,50000,44125,35941,50000,
2059,19750,50000,50000,50000,24191,
8,50000,9344,50000,50000,25767,
50000,50000,9745,50000,50000,24065,
50000,50000,9619,44109,33869,50000,
50000,50000,8103,44024,33244,50000,
62,50000,50000,50000,50000,50000,
17,19488,50000,50000,33988,23406,
65,50000,9690,44014,34090,50000,
50000,50000,50000,50000,50000,50000,
63,50000,9808,43994,33884,50000,
50,19924,50000,44004,50000,23990,
162,19408,50000,43879,33998,50000,
50000,50000,50000,50000,34074,50000,
79,50000,9660,43994,50000,50000,
45,19175,50000,44406,33684,23994,
50000,19661,9558,43846,50000,23560,
42,18870,9686,50000,34208,24470,
50000,50000,50000,50000,50000,24203,
97,17333,50000,50000,34209,23993,
50000,19665,50000,50000,34500,50000,
9,50000,50000,50000,50000,23901,
76,19752,7331,44333,33583,50000,
50000,18971,50000,50000,50000,50000,
2743,50000,9547,50000,50000,50000,
31,50000,50000,50000,33609,50000,
50000,18871,9666,43908,50000,50000,
131,50000,9721,50000,33988,23931,
84,50000,50000,43758,50000,24568,
55,50000,9612,50000,50000,50000,
72,50000,7314,50000,33798,24242,
161,50000,8455,43994,33973,23994,
63,50000,50000,50000,33978,50000,
50000,50000,50000,44783,50000,50000,
63,50000,50000,44367,50000,50000,
50000,50000,9665,44199,34052,22848,
50000,19642,9053,44165,50000,23460,
69,19582,50000,44765,50000,50000,
832,50000,9788,50000,50000,23980,
50000,50000,9774,50000,33970,50000,
50000,50000,50000,50000,33141,23998,
97,19827,50000,50000,50000,50000,
449,19791,50000,44007,34159,50000,
269,50000,50000,50000,50000,23892,
69,19666,50000,50000,34091,50000,
60,50000,9647,50000,50000,24533,
50000,19262,9154,43513,32559,24061,
154,50000,9546,44190,33426,50000,
50000,19643,50000,50000,50000,50000,
59,50000,8721,50000,34924,50000,
50000,50000,50000,50000,34103,24161,
43,50000,9609,43324,34008,50000,
73,19677,50000,41948,34548,26303,
50000,50000,9803,44051,50000,50000,
50000,50000,8784,50000,50000,24154,
153,19667,8066,50000,34172,22258,
31,50000,50000,50000,34226,50000,
50000,50000,50000,50000,50000,23548,
50000,50000,50000,50000,50000,50000,
50000,19692,7526,43995,34038,23992,
50000,19728,50000,43811,50000,50000,
50000,19628,50000,50000,50000,50000,
69,50000,50000,50000,50000,50000,
50000,19631,50000,43995,33994,50000,
50000,19611,50000,45421,33575,50000,
50000,19480,9672,50000,35160,50000,
68,50000,50000,42151,50000,50000,
65,19073,9666,50000,50000,50000,
337,50000,9661,50000,33991,23983,
50000,19667,7941,50000,33923,23097,
11,19697,50000,44041,34306,24322,
57,50000,50000,44033,50000,50000,
2918,50000,8793,44952,33994,24406,
50000,50000,9238,50000,50000,50000,
50000,50000,9669,50000,50000,50000,
50000,50000,50000,50000,50000,50000,
820,19390,9703,50000,34415,23953,
2,50000,50000,43372,33645,24149,
50000,50000,9577,43902,33122,24045,
21,50000,50000,43207,50000,50000,
728,17881,9663,44176,50000,50000,
25,50000,9533,50000,50000,50000,
1102,19654,9670,50000,34040,25410,
50000,19356,50000,50000,33921,24799,
50000,50000,50000,50000,50000,50000,
50000,19668,50000,44000,50000,50000,
88,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,23983,
50000,50000,50000,50000,36227,25698,
924,50000,50000,43968,33994,23982,
50000,50000,50000,43003,50000,22779,
3602,50000,50000,43333,50000,23856,
